cell_id,race,gender,age_group,state,state_cd,education_level,old_N,past_vote,prob,expected_N,N,prob_raked,age
85442,Black,Female,33-37,NC,NC-7,Some college,1118.8647299636148,Did not vote,0.3214796024613915,359.6921885967751,562.4077377286997,0.4743448880274212,36
50775,White,Male,23-27,CA,CA-2,HS grad,4237.016252812459,Did not vote,0.25192914776327,1067.4278936301666,2428.8565750314306,0.5100202437291403,25
112629,Black,Female,38-42,OH,OH-11,HS grad,2346.659696644295,Did not vote,0.3575844155464867,839.1289361110458,1769.6470200540898,0.6896103971593621,41
319665,White,Female,73-77,KY,KY-2,HS grad,5582.2773000000025,Democratic,0.2889551900624943,1613.0279982030486,688.8245936764818,0.1443135142254452,76
197635,Black,Female,53-57,CA,CA-14,HS grad,257.72262244176136,Did not vote,0.158980014724893,40.97274631072928,132.7367635897215,0.599627818936203,53
122731,White,Female,38-42,CA,CA-21,Some college,1316.113849307079,Did not vote,0.2123233185931481,279.4416601312815,763.271832350606,0.5010007868832967,42
333004,White,Male,73-77,OR,OR-2,HS grad,3783.7533999999982,Republican,0.6033352284839801,2282.8717221160355,1989.9836002145423,0.6126363056609914,73
13399,Asian,Male,18-22,HI,HI-1,HS grad,3609.120000000001,Democratic,0.4484663878051534,1618.5690095553357,691.4297262944912,0.1514281871097057,19
64096,White,Female,28-32,MI,MI-8,2-year,2313.4060999999992,Democratic,0.48642043513853,1125.2880018141295,921.2735248949708,0.3569284810430504,29
179305,White,Female,48-52,KY,KY-2,Post-grad,2593.372200000001,Did not vote,0.0953095253929391,247.17307354924253,689.6456673542901,0.2475668670666147,48
197727,Black,Female,53-57,GA,GA-12,HS grad,3377.7522999999983,Democratic,0.6023141824929055,2034.46811523803,1021.2350281898994,0.3242914446012135,55
12207,White,Female,18-22,GA,GA-12,Some college,5838.418499999999,Did not vote,0.2440653199373045,1424.9554791303772,2832.7850941251454,0.4711332049172801,18
121622,White,Female,38-42,MS,MS-4,HS grad,3216.0461,Did not vote,0.3435215314446861,1104.7810814687102,2398.174460915796,0.6532643399850963,40
208464,White,Female,53-57,NY,NY-26,Some college,2938.742,Republican,0.3501532078866692,1029.0099384512862,681.411754966977,0.2432151582017119,54
229472,Hispanic,Female,58-62,NM,NM-2,No HS,1178.7768999999998,Republican,0.2019075034860775,238.0039010460576,151.2946647276655,0.1393695072718656,58
207159,White,Female,53-57,NY,NY-26,HS grad,3893.485999999999,Democratic,0.3754427607516966,1461.78113278808,825.2600200138709,0.207105231363296,57
94089,White,Female,33-37,IL,IL-17,Post-grad,2334.276499999999,Democratic,0.6576137063052354,1535.0522207062122,1188.735793455568,0.4665384870263894,33
24691,White,Male,18-22,OH,OH-13,Some college,6083.091306949172,Republican,0.3016816876848122,1835.1572518212363,1965.6373382920804,0.3115069085658994,21
36916,White,Female,23-27,CA,CA-2,HS grad,2798.424599724048,Republican,0.2329211791990748,651.8123576674243,633.6053409510885,0.1917512474993465,23
344696,White,Female,78-82,CA,CA-48,4-year,1295.680993311798,Democratic,0.4983249035736187,645.6701060542723,591.1715871055884,0.4946840898358821,82
149222,White,Female,43-47,TX,TX-11,2-year,1008.5850852094848,Republican,0.4675201362702821,471.5338364773124,362.3628042888936,0.3342795684501896,47
93442,White,Female,33-37,TX,TX-17,HS grad,2046.7847128536307,Did not vote,0.4173412089660742,854.2076065556133,1749.464569484677,0.7032211179163429,36
251379,White,Male,58-62,MA,MA-7,Some college,1066.0199,Democratic,0.6552392835833136,698.4981155615557,452.6803748577808,0.4691924664746844,58
153327,Asian,Male,43-47,NJ,NJ-5,Post-grad,1054.3627999999997,Republican,0.1662056794338736,175.24108554380135,246.9933609637316,0.226280720919321,45
92912,White,Female,33-37,NY,NY-10,4-year,7441.551300000008,Did not vote,0.1329133990171697,989.0818772436392,3200.352776547779,0.4123652666512049,33
271859,Hispanic,Male,63-67,MN,MN-1,HS grad,93.1628,Did not vote,0.062703313943506,5.841616296256064,17.644087200174162,0.2481247574652782,66
293684,White,Female,68-72,FL,FL-1,Some college,4337.74013103196,Republican,0.4423226322104989,1918.6806326031713,2403.756600039693,0.6031704480075261,68
221325,White,Male,53-57,IN,IN-3,HS grad,7567.679599999995,Did not vote,0.1248507844393769,944.8307344458694,2884.7482039347433,0.4026575437250306,55
179335,White,Female,48-52,MI,MI-1,Post-grad,2447.3975999999993,Republican,0.4027701617196224,985.7387271442155,1154.180933122619,0.4410855726897532,51
251096,White,Male,58-62,PA,PA-6,Post-grad,3913.132599999999,Republican,0.4428974067565934,1733.1162808346855,1483.385250740551,0.3840344119281487,62
38067,White,Female,23-27,OK,OK-1,Post-grad,979.0072,Did not vote,0.1692577941287325,165.70459910814688,428.7406893734088,0.4006819305162137,27
65851,White,Female,28-32,MO,MO-6,Post-grad,2122.8163842046606,Did not vote,0.1229374075057184,260.973542884784,917.8331858403396,0.4007936600564858,31
305945,White,Male,68-72,OH,OH-1,4-year,2728.9995814592003,Republican,0.4077188811938105,1112.6646561309224,1694.2939348560933,0.6488418819615768,72
8432,Other/Multi,Female,18-22,NV,NV-3,4-year,244.826,Did not vote,0.1858947879468195,45.51187735386804,116.1828828102936,0.4448222630698555,21
250061,White,Male,58-62,KY,KY-6,HS grad,6270.322599999991,Republican,0.5500626410772737,3449.0702097625126,3341.693401293661,0.556893237333742,59
149028,White,Female,43-47,KY,KY-2,2-year,2936.988599999999,Republican,0.4568393811490409,1341.7320544657875,1299.2078343908693,0.4230842641029466,44
135951,White,Male,38-42,WA,WA-5,HS grad,5664.075699999998,Republican,0.4312541491770789,2442.6561468780665,2123.795299556255,0.3638131187867673,41
4023,Black,Female,18-22,IL,IL-1,Some college,3820.274000000001,Republican,0.0776117532765483,296.49816313681265,175.16178504695625,0.0412838405333712,20
278025,White,Male,63-67,MA,MA-9,4-year,6973.298799999999,Republican,0.3648082693533917,2543.917066912082,2820.2989235206915,0.4083825478957584,64
107465,White,Male,33-37,MI,MI-5,HS grad,6271.402699999999,Democratic,0.2797089185956847,1754.1672672950572,1108.7747387156933,0.1597255389445601,34
170341,Black,Female,48-52,CA,CA-43,Some college,1368.0751778272568,Democratic,0.7155884060779423,978.978735896204,621.3317180882445,0.4407886840846388,48
221530,White,Male,53-57,TX,TX-10,HS grad,2954.8715740060707,Republican,0.5780315131289102,1708.0088870243335,1464.1671393902132,0.5105153956887026,56
234922,White,Female,58-62,MI,MI-6,2-year,2489.7477999999987,Republican,0.4092110268766894,1018.832253901978,1078.124106583403,0.43596105358443,59
346289,White,Female,78-82,TN,TN-1,Post-grad,689.5043000000001,Republican,0.5374686880852902,370.5869715501664,383.277733649077,0.6205444704360876,80
165425,White,Male,43-47,MA,MA-9,Some college,2624.0073999999995,Did not vote,0.1806902194514937,474.1324729483434,703.6970256054045,0.2646545132587493,43
121332,White,Female,38-42,TX,TX-23,4-year,2488.184099721079,Democratic,0.5970353121932582,1485.5337707712754,926.9006859409964,0.3408813930293043,40
345504,White,Female,78-82,AL,AL-1,No HS,1266.5689999999995,Republican,0.5900319329571531,747.3161552936081,561.5615427956803,0.4988676097637831,81
207776,White,Female,53-57,CA,CA-24,Post-grad,2194.5527279802177,Republican,0.2749233085160039,603.3336966891435,626.025698498114,0.2858921546509145,54
87725,Hispanic,Female,33-37,TX,TX-16,Post-grad,1267.3701910312132,Democratic,0.6910763383503102,875.849550952184,495.1564568847981,0.3506502425216923,37
36792,White,Female,23-27,SC,SC-1,4-year,5642.108399999997,Democratic,0.4928824379192471,2780.8961431966613,1984.6659624819324,0.3320834094220479,25
283284,Black,Female,68-72,CA,CA-12,HS grad,1068.9111479481862,Democratic,0.8577519752374854,916.8606485059248,469.48807496634,0.5722631450807835,70
107603,White,Male,33-37,SC,SC-2,HS grad,3068.1427,Did not vote,0.2662855782904046,817.0021531469836,1814.7951343136951,0.5271290903769985,34
215698,Hispanic,Male,53-57,TX,TX-28,Post-grad,854.6232004688036,Did not vote,0.0795363694275925,67.97362659387822,220.7350895182964,0.2714556913869972,54
144823,Hispanic,Female,43-47,TX,TX-35,Some college,2992.7752731343908,Democratic,0.4489584760968858,1343.6318259268571,848.7499936065357,0.279249773590713,46
57877,Hispanic,Female,28-32,CA,CA-34,4-year,3561.854505002846,Did not vote,0.1604736786472105,571.5838952239459,1927.3900386154633,0.5110446426179124,32
192949,White,Male,48-52,AL,AL-3,No HS,2438.8440000000005,Republican,0.4163268593803365,1015.3562630385776,668.1273220256188,0.2638512641829105,52
17903,Hispanic,Male,18-22,NY,NY-19,HS grad,1289.9673,Democratic,0.4643178951241811,598.9549015150232,318.6182995868115,0.226062100702205,22
122875,White,Female,38-42,LA,LA-6,Some college,2458.4291,Did not vote,0.3264899323406678,802.6523505233289,1320.8605642028222,0.5164124855661107,39
173157,Hispanic,Female,48-52,NY,NY-4,Some college,984.4548,Did not vote,0.1838696076600071,181.01131783501071,360.5665246291628,0.373154629406634,50
135231,White,Male,38-42,IA,IA-4,4-year,3681.4519999999934,Did not vote,0.0734316324097872,270.3350299982757,834.9886230990735,0.2331301175520419,39
249802,White,Male,58-62,SC,SC-6,4-year,2763.6175000000017,Democratic,0.3823706335948037,1056.726174488688,820.4816141785735,0.3067144572264663,62
278591,White,Male,63-67,OR,OR-1,HS grad,3465.8151000000003,Democratic,0.5656543429514755,1960.4533631818024,1245.3000461441472,0.4213633150684649,64
254227,Black,Female,63-67,GA,GA-10,2-year,485.5265999999999,Democratic,0.81802100784609,397.17095866808535,265.9487290092922,0.6431476524473996,63
12170,White,Female,18-22,CT,CT-1,Some college,5305.061400000003,Did not vote,0.1771948375388959,940.0294929068684,3064.633968537458,0.5154815948486855,21
56025,Black,Female,28-32,OH,OH-11,HS grad,3205.593733084952,Democratic,0.4974086211668558,1594.4899587948998,907.0249453901388,0.2390488592944243,30
168077,Asian,Female,48-52,NY,NY-9,Some college,160.3487,Democratic,0.4370138646843017,70.0746050841037,33.48732182206886,0.2161058821428166,52
333035,White,Male,73-77,SD,SD-1,HS grad,4305.0,Republican,0.7010146335391071,3017.867997385856,2372.0087437507896,0.6466811104069211,75
279544,White,Male,63-67,UT,UT-4,Post-grad,2303.48646208492,Republican,0.4188250976200233,964.7579423491186,1109.0847621744806,0.4988604780407463,65
283267,Black,Female,68-72,AL,AL-7,HS grad,3415.7933000000007,Democratic,0.785233787608598,2682.196310647073,1422.7104250665948,0.5288743332483855,69
92344,White,Female,33-37,IL,IL-12,2-year,3926.3386999999993,Did not vote,0.1799212792162257,706.4318815401728,1644.3475212244923,0.4098726673269738,33
130613,Hispanic,Male,38-42,PA,PA-10,Some college,585.0051,Republican,0.3459562928235157,202.38619567885007,159.14518126530513,0.274120694965946,38
144806,Hispanic,Female,43-47,TX,TX-2,Some college,1141.6350486460954,Republican,0.320435475663886,365.8203698474752,265.07488841095636,0.2302429957495547,47
45556,Hispanic,Male,23-27,TX,TX-22,Post-grad,237.80342937867644,Democratic,0.3858182525763974,91.74890357955567,90.8717721680048,0.3507690898030165,24
11137,White,Female,18-22,NY,NY-2,HS grad,3447.1192000000005,Did not vote,0.3078791344536968,1061.29607565472,2615.2035836121895,0.6126219001836878,20
344374,White,Female,78-82,LA,LA-4,2-year,310.0794000000001,Republican,0.8685052522122015,269.3055875028082,233.1925546522015,0.8247635153068029,82
69951,Black,Male,28-32,LA,LA-3,HS grad,3258.769,Republican,0.3770699591769021,1228.783893796954,840.3635495464436,0.2386220499419963,31
69803,Black,Male,28-32,CA,CA-15,HS grad,400.09579622309445,Did not vote,0.2812801508042505,112.5390058977787,313.35629107525835,0.663674169934573,28
23660,White,Male,18-22,WI,WI-7,HS grad,8480.014399999976,Democratic,0.29639452021639,2513.429799516072,1964.3135758962264,0.2043852113607653,21
332332,White,Male,73-77,CT,CT-2,4-year,2505.8976,Democratic,0.5747631257198909,1440.2975373099723,1196.1918742745877,0.5069034846607696,73
184762,Black,Male,48-52,IN,IN-6,Some college,250.45649999999995,Democratic,0.634263423163927,158.85539704365607,74.04482201701242,0.3092015111600464,48
220897,White,Male,53-57,KS,KS-1,4-year,2787.3345,Did not vote,0.0505159475506777,140.80484340819447,500.55450698575424,0.1717805106022714,55
319714,White,Female,73-77,MN,MN-7,HS grad,6703.154399999983,Did not vote,0.064491130962032,432.29400826912007,1200.4163035751071,0.2021366303521482,73
104463,Other/Multi,Male,33-37,NC,NC-11,4-year,199.17143408064433,Did not vote,0.1346269294366227,26.813838601765863,55.27931405529234,0.2745498859643903,37
200677,Hispanic,Female,53-57,FL,FL-22,No HS,577.8056936454284,Did not vote,0.3781841892228765,218.5169777796581,361.6693549251538,0.6352638004906751,55
12169,White,Female,18-22,CO,CO-8,Some college,3300.2452000000003,Did not vote,0.2013773091990873,664.594498073204,1484.286417035545,0.4272617032249737,21
52368,White,Male,23-27,OR,OR-3,Some college,2280.5387,Democratic,0.6840483776424193,1559.998797885752,963.7609289634854,0.3775772206061404,25
279048,White,Male,63-67,PA,PA-9,No HS,2105.4523000000004,Did not vote,0.1425299612613381,300.09003475659534,644.3954769708633,0.3620097846166457,64
251410,White,Male,58-62,MN,MN-6,Some college,5379.413700000004,Republican,0.6187387372873223,3328.451640084125,3370.100639315701,0.6334874613245732,60
106892,White,Male,33-37,CA,CA-52,4-year,2113.429206235975,Democratic,0.6908756018530625,1460.116674832119,802.2381253614348,0.360520083019397,36
111597,Black,Female,38-42,FL,FL-22,2-year,386.28144704259,Republican,0.0812615247239215,31.38981935924362,59.89056309134619,0.1462509095218027,39
165623,White,Male,43-47,TX,TX-32,Some college,2514.9509965921884,Democratic,0.4157528337834286,1045.5980036596602,607.5093971401321,0.2368828882924475,43
501,Asian,Female,18-22,IL,IL-7,4-year,328.49839999999995,Democratic,0.5539436487704218,181.9696023112455,108.56722145412544,0.2934863702915694,22
70030,Black,Male,28-32,NJ,NJ-10,HS grad,3950.1947,Did not vote,0.3811582830500507,1505.64942956541,3262.336938962059,0.7207943940291786,32
63128,Other/Multi,Female,28-32,FL,FL-5,Post-grad,249.0419496207746,Did not vote,0.209127155118125,52.08143442926401,106.38119377303212,0.4014232655694438,29
72878,Hispanic,Male,28-32,FL,FL-3,No HS,294.93667921472127,Democratic,0.2956743685883811,87.20521640036662,35.3921604071004,0.1053894827096583,30
265882,White,Female,63-67,UT,UT-2,Some college,5024.338577847191,Republican,0.544152670902424,2734.007256653636,2150.973412559182,0.4957371588098239,65
80329,White,Male,28-32,IL,IL-10,Some college,2151.0360000000005,Did not vote,0.1778657444711919,382.59561952433495,1002.3411796633012,0.42594548587825,28
55325,Black,Female,28-32,CA,CA-12,4-year,1509.4961817174062,Did not vote,0.1567087424379181,236.55124835177395,787.8596983622289,0.4742691706893143,31
157260,Hispanic,Male,43-47,TX,TX-17,4-year,632.8119025714992,Did not vote,0.1209123542350121,76.51477692785714,204.0233242487375,0.321788208121501,47
293510,White,Female,68-72,SC,SC-6,Post-grad,2326.810799999999,Democratic,0.6365970569548993,1481.240907370874,1125.9520545450737,0.5475559505155619,69
70053,Black,Male,28-32,NY,NY-14,HS grad,1399.3098999999993,Did not vote,0.3817429536972192,534.1766943637601,1166.329716998927,0.6989318442720188,31
107234,White,Male,33-37,VA,VA-7,4-year,4227.578999999999,Did not vote,0.049093609502768,207.54711256810236,683.7142167429338,0.1601481949954568,36
249734,White,Male,58-62,NY,NY-17,4-year,5835.868799999999,Republican,0.5417203970662006,3161.4091635622513,3489.365364756064,0.5806785015943945,62
177713,White,Female,48-52,OK,OK-4,2-year,1636.9502999999995,Did not vote,0.1892162563268258,309.7376075590743,697.3591254136888,0.4196423433965248,48
277759,White,Male,63-67,TN,TN-6,2-year,1056.9859,Republican,0.6066172332602048,641.1858622530474,620.9115414370619,0.6446941626191128,63
349594,Black,Male,78-82,NC,NC-10,HS grad,415.4285663737119,Democratic,0.6785725172083196,281.89840800445313,177.1479755828395,0.5148352497763703,80
264442,White,Female,63-67,NJ,NJ-9,HS grad,3547.2074,Did not vote,0.140816947037228,499.5069165758635,1242.4438598893469,0.3890801388572557,65
193458,White,Male,48-52,CO,CO-5,Post-grad,3326.9747,Democratic,0.4382174257801738,1457.9382886697665,1158.575708958258,0.3375609206089006,48
151191,White,Female,43-47,IN,IN-3,Some college,3461.266400000001,Did not vote,0.1598677136532101,553.3447457126775,1807.1609509757277,0.4895252822338466,43
12227,White,Female,18-22,IL,IL-10,Some college,3260.405000000002,Democratic,0.6165325681878383,2010.1458679824705,1241.6058065970146,0.34554301241216,20
369838,White,Female,83+,NC,NC-14,No HS,1471.2901545879618,Republican,0.5495854974067719,808.5997314389112,742.6434647251871,0.6143802874646149,87
114544,Hispanic,Female,38-42,FL,FL-11,4-year,1264.2007890858272,Republican,0.2722826328975913,344.2199193635016,394.3681131921409,0.3158746161275362,42
44167,Hispanic,Male,23-27,NJ,NJ-9,4-year,1626.5297000000005,Did not vote,0.1221293405727974,198.64699968307016,668.8559164721383,0.3889377693911883,25
220873,White,Male,53-57,IL,IL-11,4-year,5528.051799999998,Republican,0.4667447195856972,2580.188987246208,2705.4995059175812,0.4911823376820069,54
81182,Asian,Female,33-37,KY,KY-2,4-year,46.3753,Did not vote,0.2552911877987686,11.839205421524234,27.047331409967693,0.545804757691124,36
189658,Other/Multi,Male,48-52,KY,KY-4,4-year,117.6336,Republican,0.6999528114777482,82.33796904424885,66.74175207921549,0.5827348912901483,48
191411,Other/Multi,Male,48-52,MI,MI-3,Some college,93.3084,Republican,0.3511860157274822,32.7686052299062,27.82207698365836,0.3141926903684067,50
135879,White,Male,38-42,SC,SC-5,HS grad,3743.702999999999,Did not vote,0.1934344938863543,724.1612950658262,1683.564121049489,0.435100377267218,41
78801,White,Male,28-32,SD,SD-1,4-year,5983.0,Democratic,0.3924608137510857,2348.0930486727457,1593.0039176081411,0.2542098240832324,31
136407,White,Male,38-42,AL,AL-5,Post-grad,2624.6883000000003,Republican,0.5924038344820726,1554.8754132402323,1581.5217100958885,0.6081015105383587,38
168835,Black,Female,48-52,MO,MO-6,4-year,215.2456491654698,Did not vote,0.1123646760443612,24.186007638436266,92.66204408889244,0.4451390319953291,48
220498,White,Male,53-57,MI,MI-10,2-year,2370.7801,Other,0.023223923111665,55.058814757065655,110.12573026225348,0.0459488372433128,56
263854,White,Female,63-67,FL,FL-6,4-year,4507.981785499638,Did not vote,0.0591380666452701,266.59332726654134,654.7232132710908,0.1488680446330209,66
121034,White,Female,38-42,CO,CO-5,4-year,4989.9522000000015,Democratic,0.5217972085867448,2603.743128941287,1863.8928910553177,0.3755327997400098,41
208189,White,Female,53-57,AZ,AZ-4,Some college,3404.6498000000006,Republican,0.4816636811409692,1639.896155663865,1060.8690267613438,0.3289914614421505,54
43492,Hispanic,Male,23-27,AZ,AZ-9,2-year,889.3056999999999,Republican,0.5192370464223305,461.7604650345431,342.58822701886356,0.3761591480434603,27
332830,White,Male,73-77,IL,IL-17,HS grad,3947.8812999999914,Democratic,0.3730853357987362,1472.8966205040483,896.05955349378,0.2782648050618355,75
114400,Hispanic,Female,38-42,TX,TX-28,2-year,1772.4229814156768,Did not vote,0.247249573383631,438.2308260103695,1025.8058517082836,0.5835684611820696,39
237274,White,Female,58-62,TX,TX-31,Some college,3193.987421646516,Republican,0.6362641508202277,2032.2196945644089,1335.3635713937704,0.4490518893841256,62
8660,Other/Multi,Female,18-22,CA,CA-50,HS grad,733.0599140315076,Did not vote,0.371341583337871,272.2156291579836,617.2390766110763,0.725120641962778,22
59676,Hispanic,Female,28-32,FL,FL-9,Some college,2337.128942009943,Did not vote,0.2905873791617786,679.1401740218098,1747.0583220636292,0.6645836042216666,30
150519,White,Female,43-47,TN,TN-4,No HS,1121.1932000000006,Republican,0.3795871943928004,425.5905811602862,214.8219650888525,0.1611626918678098,47
305424,White,Male,68-72,MN,MN-2,2-year,1252.7793999999997,Republican,0.469428626071249,588.0905125123636,551.0966182063793,0.4665032472282934,70
164987,White,Male,43-47,MA,MA-6,Post-grad,3925.299700000001,Democratic,0.8368121992045328,3284.7386744938935,2587.532326155845,0.6727492510642703,44
332481,White,Male,73-77,MT,MT-1,4-year,3152.432599999999,Republican,0.5241757320236945,1652.4286657603582,1545.2555985797542,0.5163762928344622,76
149941,White,Female,43-47,MN,MN-1,HS grad,2105.922900000001,Did not vote,0.1526354970174787,321.4385885219903,1054.7021058450707,0.460302295625082,45
150892,White,Female,43-47,NY,NY-4,Post-grad,4052.1248,Did not vote,0.0794532691439671,321.9545623393442,761.0237404533214,0.1868864730706835,46
36475,White,Female,23-27,CA,CA-14,4-year,1556.330293154048,Did not vote,0.0862851999503145,134.28827053352862,883.9469799289598,0.4557130346708435,24
265632,White,Female,63-67,IL,IL-5,Some college,2477.1034000000004,Did not vote,0.1024986543786859,253.8997652568678,508.3416140617789,0.2223434431525021,64
72276,Hispanic,Male,28-32,TX,TX-24,4-year,1610.0831346679424,Democratic,0.6190932900182493,996.7916650444724,708.2816540007085,0.4351055030912248,32
309344,Asian,Female,73-77,TX,TX-24,No HS,312.45416145846315,Did not vote,0.3793439372096645,118.52759180519762,167.7990493658544,0.5969143566681608,74
334935,Asian,Female,78-82,NY,NY-4,4-year,150.489,Republican,0.2780794617896489,41.84790012526247,35.73689080160619,0.2802413249350011,78
164092,White,Male,43-47,IN,IN-6,HS grad,5359.495599999998,Did not vote,0.1537629344888208,824.0917708359234,2605.139290906402,0.4770794637954877,45
221521,White,Male,53-57,TN,TN-2,HS grad,7477.147599999997,Did not vote,0.1419896307241783,1061.677426594176,2753.7541064007264,0.3860412665305362,56
260892,Other/Multi,Female,63-67,LA,LA-3,2-year,88.0471,Did not vote,0.153427587217891,13.508854114532372,23.66348933416583,0.305741395693231,64
37111,White,Female,23-27,MS,MS-1,HS grad,2732.2505,Did not vote,0.3902577062030621,1066.2818129021696,2052.4746535037516,0.6416032512725411,25
192905,White,Male,48-52,TX,TX-6,HS grad,3046.0552802256043,Did not vote,0.3197686706498825,974.033047683797,1521.1098156455234,0.4967341385131655,48
11280,White,Female,18-22,WI,WI-3,HS grad,8968.629799999995,Did not vote,0.2381214802604121,2135.623403883643,5893.545699912764,0.5600532435719161,20
153103,Asian,Male,43-47,CA,CA-14,Post-grad,4099.849739069182,Did not vote,0.0825538001784135,338.458176120638,1849.8553761023632,0.4304908014092706,44
44593,Hispanic,Male,23-27,NJ,NJ-11,HS grad,1343.5252000000005,Democratic,0.401058193060444,538.8317890431719,357.44549500071565,0.2441558144334029,24
52050,White,Male,23-27,AL,AL-2,Some college,2189.0448999999994,Republican,0.3548122890227563,776.7000317425905,719.0615139223123,0.3053934138333979,27
108094,White,Male,33-37,UT,UT-3,No HS,909.8579665741872,Did not vote,0.4523728975193387,411.59508467021874,671.1952668959193,0.69862153357891,37
134776,White,Male,38-42,FL,FL-9,2-year,924.0387114645548,Republican,0.4136934703722033,382.2687813040308,320.5796918543807,0.323165188356902,38
201793,Hispanic,Female,53-57,TN,TN-7,Some college,491.5727,Did not vote,0.1903511866317795,93.57144676078777,204.4742139825844,0.4813375162163327,56
23312,White,Male,18-22,CT,CT-2,HS grad,7099.441600000006,Did not vote,0.2746920438921453,1950.160123596924,4376.3835145665935,0.5396388205555165,22
156938,Hispanic,Male,43-47,CA,CA-31,4-year,1391.764713575,Democratic,0.5305702887638519,738.4290059728274,677.3497613389527,0.4949002830574386,46
51951,White,Male,23-27,PA,PA-7,Post-grad,587.4111,Democratic,0.648182143040592,380.7493856438315,309.80690827983386,0.5082286674957905,23
180428,Asian,Male,48-52,CA,CA-30,4-year,848.2715254530779,Democratic,0.6005721347368254,509.44824087781825,367.7307017498631,0.4311706496107932,50
207106,White,Female,53-57,NC,NC-13,HS grad,3559.229543200833,Democratic,0.2606822463955132,927.8279527588694,519.0137123326044,0.1418616028311026,57
178183,White,Female,48-52,TN,TN-1,4-year,4024.9159999999983,Democratic,0.2663191719764212,1071.9122963946488,467.6205844572089,0.1102760240894704,50
243653,Hispanic,Male,58-62,FL,FL-18,No HS,1005.9915380234156,Democratic,0.3271461387707438,329.1062473004023,140.41869845318777,0.1530204807328546,60
98910,Black,Male,33-37,TX,TX-17,No HS,250.4542247099872,Did not vote,0.58549170603609,146.63887130939665,239.9885616473125,0.8360716625903525,33
251285,White,Male,58-62,FL,FL-13,Some college,4996.425188771692,Republican,0.4900093005372419,2448.294811936674,2953.4718919991274,0.5870139920712197,60
149977,White,Female,43-47,ND,ND-1,HS grad,2373.0,Did not vote,0.2570448936291314,609.9675325819288,1398.8654586654172,0.5557783711941233,44
208379,White,Female,53-57,MI,MI-4,Some college,3719.437299999997,Did not vote,0.1100677512857659,409.3900996594004,885.2388907878332,0.2409641164341236,54
6508,Hispanic,Female,18-22,NY,NY-23,Some college,362.5585,Did not vote,0.2365710550241518,85.77084685297395,224.9754429574085,0.5954031513990352,21
212029,Black,Male,53-57,GA,GA-8,HS grad,2380.1935999999973,Did not vote,0.2252893376975757,536.2322397360078,984.5752067072916,0.4393293357127549,53
199198,Black,Female,53-57,SC,SC-6,Some college,1877.8928999999996,Democratic,0.7025523912019306,1319.3181473161276,736.4066875363042,0.4335950059436557,53
92898,White,Female,33-37,NJ,NJ-4,4-year,5330.0899,Republican,0.5001066265176571,2665.6132789248363,2407.6695994081224,0.4321461489975301,36
23946,White,Male,18-22,NY,NY-18,No HS,1825.9650999999997,Did not vote,0.4571906390788166,834.814151004615,1509.508819767956,0.7027722353567862,21
24577,White,Male,18-22,MD,MD-1,Some college,5048.0079000000005,Republican,0.3961474398478473,1999.755405916708,1944.4029481491775,0.3704522871852361,22
323030,Asian,Male,73-77,VA,VA-8,Post-grad,278.3691,Did not vote,0.0284056898894754,7.907266329412386,30.211789372291385,0.126795822299075,74
223495,Asian,Female,58-62,MD,MD-7,4-year,177.20879999999997,Republican,0.1610080345889246,28.532040599861823,18.918543033537425,0.1189262000509193,62
36824,White,Female,23-27,TX,TX-23,4-year,2052.630248248915,Did not vote,0.1916741025787913,393.4360607591925,1635.534656005054,0.6481715279845521,27
107249,White,Male,33-37,WI,WI-2,4-year,7970.931200000005,Democratic,0.820609511348614,6541.021957025426,5238.602763437183,0.6713521352909668,35
192323,White,Male,48-52,ND,ND-1,4-year,3925.0,Republican,0.5397755972482129,2118.619219199235,2410.359294718264,0.5921046594561448,52
279598,White,Male,63-67,AZ,AZ-9,Some college,5706.997399999999,Did not vote,0.0452354452608965,258.1585684917786,933.114776742248,0.1786228299973718,63
12359,White,Female,18-22,NV,NV-3,Some college,2333.297000000001,Democratic,0.538070636607459,1255.478602184275,831.034303697538,0.3316294485031575,20
67050,Asian,Male,28-32,MA,MA-5,4-year,1353.096199999999,Did not vote,0.3511661544657124,475.16158917616815,580.5251791183854,0.4248648403337919,28
306681,White,Male,68-72,KS,KS-2,No HS,638.6906000000002,Democratic,0.2864550932800147,182.95617540006864,73.5840691119956,0.1566228757216735,69
4456,Hispanic,Female,18-22,IL,IL-1,2-year,210.1295,Did not vote,0.3117389480069882,65.50554927523443,127.88960536651358,0.5515437637608963,20
58366,Hispanic,Female,28-32,FL,FL-23,HS grad,1423.424438072291,Did not vote,0.3733807814876799,531.4793290760936,1384.0746121159734,0.7874356230062816,31
347642,Asian,Male,78-82,TX,TX-19,HS grad,10.879774853982028,Republican,0.6858799475510449,7.46221940621637,3.4999148269496723,0.4702441739345553,82
195954,Asian,Female,53-57,CA,CA-17,Post-grad,2705.1365314757654,Democratic,0.7894855831939086,2135.666292171292,1258.7073538485583,0.5036300968067331,54
78633,White,Male,28-32,MA,MA-4,4-year,6344.055600000002,Other,0.0591988714908566,375.5609321952499,1351.1404316086612,0.2149956356030611,29
19005,Hispanic,Male,18-22,TX,TX-15,Some college,8003.911735457785,Democratic,0.3798422238441232,3040.223633048361,2589.6236990692987,0.2950884345459312,19
