respondent_id,age_group,constituency_code,turnout_2022,gender,education_level,area_type,swedish_or_foreign_background,marital_status,home_class_identity,language_spoken_at_home,household_income,past_vote,vote_in_2018,interest_in_politics,social_media_news_frequency,understands_political_issues,trust_parliament,government_job_past_4_years,government_covid_handling,satisfied_with_democracy,trust_in_election_administration,party_attachment,party_attachment_strength,eu_attitude,nato_attitude,women_in_parliament_pct_opinion,fairness_of_society,political_system_healthcare,current_economic_situation,economic_situation_change,employment_sector,employment_type,hours_per_week,democracy_preferable,courts_stop_government,strong_leader_bends_rules,women_representation_gone_too_far,business_leaders_better,independent_experts_better,citizens_referendums_better,policy_lower_taxes,policy_reduce_income_differences,policy_private_healthcare,policy_harsher_prison_sentences,policy_fewer_refugees,policy_no_profit_welfare,policy_reduce_defense,policy_nato_membership,policy_euro,policy_raise_fuel_taxes,policy_abolish_rut,policy_abolish_nuclear,policy_school_grades_conduct,policy_redistribute_municipalities,policy_visitation_zones,policy_remove_sick_day,trust_government,trust_judiciary,trust_scientists,trust_political_parties,trust_traditional_media,trust_social_media,trust_election_authority,democracy_scale_sweden,vote_makes_difference,self_leftright_placement,election_fairness,like_centre_party,like_moderate_party,like_left_party,like_liberals,like_social_democrats,like_green_party,like_christian_democrats,like_sweden_democrats,leftright_liberals,leftright_social_democrats,leftright_moderate_party,leftright_left_party,leftright_centre_party,leftright_green_party,leftright_christian_democrats,leftright_sweden_democrats,aim_environmental_society,aim_multicultural_society,aim_hbtq_rights,aim_gender_power_reallocation,aim_civic_organizations,days_news_svt,days_news_tv4,days_news_radio,days_newspapers,days_online_news,days_social_media,better_economic_crisis_leader,better_health_crisis_leader,municipality_code,municipality_name
3027,31-40,27.0,Voted,Women,"Tertiary education, shorter than 2 years",,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361,Härjedalen
1102,41-50,27.0,Did not vote,Women,"Tertiary education, 2 years or longer",,Swedish background,,,,,Did not vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361,Härjedalen
1974,71-104,27.0,Did not vote,Women,"Tertiary education, 2 years or longer",,Swedish background,,,,,Did not vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361,Härjedalen
5318,71-104,27.0,Voted,Women,Upper secondary school,Stad: ytterområde,Swedish background,Gift/i registrerat partnerskap,Working-class home,Swedish,400 001 – 500 000,Social Democrats (S),Social Democrats (S),Somewhat interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Somewhat agree,Trust somewhat,Bra,Bra,Not very satisfied,Ganska stort förtroende,Yes,Ganska nära,Neither positive nor negative,Fairly positive,Andelen kvinnor i riksdagen är bra som den är,Quite fairly,Quite well,Fairly good,Somewhat deteriorated,Kommunal,Tillsvidare-/fast anställning,Full time,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Fairly bad proposal,Neither good nor bad proposal,Very bad proposal,Fairly good proposal,Very good proposal,Very good proposal,Very bad proposal,Fairly good proposal,Fairly bad proposal,Very bad proposal,Very good proposal,Fairly good proposal,Fairly good proposal,Fairly good proposal,Fairly good proposal,Very good proposal,Trust somewhat,Trust somewhat,Trust somewhat,Inte särskilt stort förtroende,Trust somewhat,Inte särskilt stort förtroende,Trust somewhat,7.0,3.0,2.0,,2.0,0.0,2.0,1.0,4.0,2.0,1.0,-4.0,7.0,,,,4.0,4.0,7.0,8.0,9.0,,2.0,4.0,4.0,,,,,,,,,2380,Östersund
5980,71-104,27.0,Voted,Women,Upper secondary school,,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380,Östersund
5015,31-40,27.0,Voted,Men,"Primary school, shorter than 9 years",Large city: outer area/suburb,Foreign background,Ensamstående/singel,Working-class home,Swedish,300 001 – 400 000,Social Democrats (S),,Not at all interested,En gång om dagen,Strongly disagree,Inte särskilt stort förtroende,Bra,Bra,Not very satisfied,Ganska stort förtroende,Yes,Ganska nära,Neither positive nor negative,Very positive,Andelen kvinnor i riksdagen är för hög,Not at all fairly,Not very well,Very bad,Deteriorated a lot,Privat,Tidsbegränsad anställning,Full time,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Very good proposal,Very good proposal,Very bad proposal,Fairly bad proposal,Neither good nor bad proposal,Fairly bad proposal,Fairly bad proposal,Very bad proposal,Very bad proposal,Very bad proposal,Very bad proposal,Very good proposal,Fairly good proposal,Very good proposal,Very good proposal,Very bad proposal,Inte särskilt stort förtroende,Inget förtroende alls,Trust a lot,Inte särskilt stort förtroende,Inget förtroende alls,Inget förtroende alls,Inte särskilt stort förtroende,1.0,,6.0,2.0,0.0,-1.0,3.0,2.0,,1.0,2.0,,1.0,,3.0,7.0,2.0,1.0,2.0,,2.0,,,2.0,7.0,,,,,,,,,2380,Östersund
1881,41-50,27.0,Did not vote,Women,Upper secondary school,,Swedish background,,,,,Did not vote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380,Östersund
3856,18-22,27.0,Voted,Men,Upper secondary school,,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380,Östersund
1844,41-50,27.0,Voted,Women,"Tertiary education, 2 years or longer",Stad: centralt,Swedish background,Ensamstående/singel,White-collar middle-class home,Swedish,200 001 – 300 000,The Liberals (L),Social Democrats (S),Not very interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Neither agree nor disagree,Trust somewhat,Dåligt,Dåligt,Fairly satisfied,Ganska stort förtroende,No,Ej svar - del av frågan (filter f32),Fairly negative,,Andelen kvinnor i riksdagen är för låg,Not very fairly,Not very well,Neither good nor bad,Somewhat deteriorated,Regional,Tillsvidare-/fast anställning,Full time,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Fairly good proposal,Fairly good proposal,Very bad proposal,Fairly good proposal,Fairly good proposal,Fairly good proposal,Neither good nor bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Fairly bad proposal,Fairly good proposal,Neither good nor bad proposal,Fairly good proposal,Neither good nor bad proposal,Fairly good proposal,Neither good nor bad proposal,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Trust somewhat,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Trust somewhat,9.0,4.0,6.0,,0.0,0.0,-2.0,0.0,-2.0,-3.0,,-4.0,7.0,4.0,8.0,1.0,5.0,1.0,6.0,5.0,,4.0,8.0,6.0,,,,,,,,,,2380,Östersund
2613,41-50,27.0,Voted,Men,Upper secondary school,,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380,Östersund
6479,23-30,27.0,Voted,Women,Upper secondary school,,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380,Östersund
1925,71-104,27.0,Voted,Women,"Primary school, 9/10 years",,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380,Östersund
3588,41-50,27.0,Voted,Men,Upper secondary school,,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380,Östersund
4718,71-104,27.0,Voted,Men,"Tertiary education, 2 years or longer",Stad: centralt,Swedish background,Widow/widower,White-collar middle-class home,Swedish,200 001 – 300 000,Sweden Democrats (SD),Moderate Party (M),Somewhat interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Somewhat agree,Trust somewhat,Dåligt,Bra,Very satisfied,Mycket stort förtroende,Yes,Ganska nära,Fairly positive,Very positive,Andelen kvinnor i riksdagen är bra som den är,Quite fairly,Quite well,Fairly good,Somewhat deteriorated,Statlig,Tillsvidare-/fast anställning,Full time,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,Fairly good proposal,Neither good nor bad proposal,Neither good nor bad proposal,Very good proposal,Fairly good proposal,Fairly bad proposal,Fairly bad proposal,Very good proposal,Fairly good proposal,Very bad proposal,Fairly bad proposal,Very bad proposal,Very good proposal,Very good proposal,Fairly good proposal,Neither good nor bad proposal,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Trust somewhat,Trust somewhat,Trust somewhat,Inte särskilt stort förtroende,Trust a lot,,4.0,8.0,4.0,,3.0,,-2.0,-4.0,,2.0,4.0,6.0,1.0,9.0,,2.0,,8.0,9.0,8.0,8.0,9.0,2.0,7.0,,,,,,,,,2380,Östersund
3489,71-104,27.0,Voted,Women,"Primary school, shorter than 9 years",,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380,Östersund
6266,71-104,27.0,Voted,Men,"Tertiary education, 2 years or longer",Stad: ytterområde,Swedish background,Gift/i registrerat partnerskap,White-collar middle-class home,Swedish,500 001 – 600 000,Social Democrats (S),Social Democrats (S),Somewhat interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Somewhat agree,Trust somewhat,Bra,Bra,Fairly satisfied,Mycket stort förtroende,Yes,Ganska nära,Neither positive nor negative,Fairly positive,Andelen kvinnor i riksdagen är bra som den är,Quite fairly,Very well,Fairly good,Somewhat deteriorated,Kommunal,Tillsvidare-/fast anställning,Full time,Strongly agree,Somewhat agree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Somewhat agree,Neither good nor bad proposal,Fairly bad proposal,Fairly bad proposal,Fairly good proposal,Neither good nor bad proposal,Very good proposal,Fairly bad proposal,Fairly good proposal,Very bad proposal,Very bad proposal,Fairly bad proposal,Fairly good proposal,Fairly good proposal,Fairly good proposal,Fairly good proposal,Fairly good proposal,Trust somewhat,Trust somewhat,Trust somewhat,Trust somewhat,Trust somewhat,Trust somewhat,Trust a lot,8.0,,2.0,,2.0,3.0,3.0,2.0,4.0,3.0,0.0,-2.0,5.0,2.0,8.0,1.0,5.0,3.0,8.0,,8.0,,,,,,,,,,,,,2380,Östersund
3442,71-104,27.0,Voted,Women,Upper secondary school,Ren landsbygd,Swedish background,Widow/widower,Farmer home,Swedish,100 001 – 200 000,Centre Party (C),Centre Party (C),Not very interested,En gång om dagen,Neither agree nor disagree,Inte särskilt stort förtroende,Dåligt,Dåligt,Fairly satisfied,Ganska stort förtroende,No,Ganska nära,Neither positive nor negative,Neither positive nor negative,Andelen kvinnor i riksdagen är bra som den är,Quite fairly,Quite well,Neither good nor bad,Somewhat deteriorated,Privat,Jag är egen företagare,Full time,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither good nor bad proposal,Fairly good proposal,Very good proposal,Fairly good proposal,Neither good nor bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Very good proposal,Very good proposal,Very good proposal,Very good proposal,Very good proposal,Inte särskilt stort förtroende,Inget förtroende alls,Trust somewhat,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Inget förtroende alls,Inte särskilt stort förtroende,8.0,4.0,5.0,,2.0,0.0,0.0,1.0,2.0,3.0,2.0,,7.0,4.0,8.0,3.0,1.0,1.0,8.0,8.0,,,,,,,,,,,,,,2380,Östersund
1603,18-22,27.0,Voted,Women,Upper secondary school,,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380,Östersund
1251,61-70,27.0,Voted,Men,"Tertiary education, 2 years or longer",Stad: ytterområde,Swedish background,Ensamstående/singel,Annat,Annat språk,100 001 – 200 000,Left Party (V),Social Democrats (S),Somewhat interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Neither agree nor disagree,Trust a lot,Bra,Bra,Fairly satisfied,Mycket stort förtroende,Yes,Ganska nära,Fairly positive,Fairly positive,Andelen kvinnor i riksdagen är bra som den är,Quite fairly,Quite well,Neither good nor bad,Somewhat deteriorated,Kommunal,Tillsvidare-/fast anställning,"Deltid, minst 15 timmar",Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly disagree,Somewhat disagree,Strongly agree,Fairly bad proposal,Fairly good proposal,Very bad proposal,Fairly good proposal,Fairly good proposal,Very good proposal,Very bad proposal,Very good proposal,Very bad proposal,Very bad proposal,Very bad proposal,Very good proposal,Very good proposal,Very good proposal,Very good proposal,Fairly good proposal,Trust somewhat,Trust somewhat,Trust somewhat,Trust a lot,Trust a lot,Inget förtroende alls,Trust a lot,8.0,4.0,4.0,,4.0,-4.0,4.0,3.0,2.0,2.0,-4.0,,5.0,4.0,8.0,3.0,5.0,4.0,7.0,,7.0,,6.0,4.0,7.0,,,,,,,,,2380,Östersund
1532,31-40,27.0,Did not vote,Men,Upper secondary school,Large city: outer area/suburb,Swedish background,Ensamstående/singel,Annat,Swedish,"100,000 or less",Did not vote,,Not at all interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Neither agree nor disagree,Inget förtroende alls,Very bad job,Bra,Not at all satisfied,Mycket litet förtroende,No,Ej svar - del av frågan (filter f32),Very negative,Ingen uppfattning,Andelen kvinnor i riksdagen är bra som den är,Quite fairly,Inte alls bra,Very bad,Deteriorated a lot,Statlig,Tidsbegränsad anställning,Full time,Strongly disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,Neither good nor bad proposal,Fairly good proposal,Fairly bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Very good proposal,Fairly good proposal,Very good proposal,Neither good nor bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Very good proposal,Very bad proposal,Neither good nor bad proposal,Inget förtroende alls,Inget förtroende alls,Trust somewhat,Inget förtroende alls,Trust somewhat,Inte särskilt stort förtroende,Inte särskilt stort förtroende,6.0,,,3.0,,,,,,,,,8.0,6.0,9.0,5.0,5.0,,,,6.0,8.0,7.0,,,,,,,,,,,2380,Östersund
3955,51-60,27.0,Voted,Women,"Tertiary education, 2 years or longer",Stad: centralt,Swedish background,Gift/i registrerat partnerskap,White-collar middle-class home,Swedish,900 001 – 1 000 000,Green Party (MP),Left Party (V),Somewhat interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Somewhat agree,Trust a lot,Bra,Bra,Fairly satisfied,Mycket stort förtroende,Yes,Mycket nära,Neither positive nor negative,Fairly negative,Andelen kvinnor i riksdagen är för låg,Not very fairly,Quite well,Very good,Neither improved nor deteriorated,Regional,Tillsvidare-/fast anställning,Full time,Strongly agree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Somewhat disagree,Very bad proposal,Very good proposal,Very bad proposal,Very bad proposal,Very bad proposal,Very good proposal,Neither good nor bad proposal,Fairly bad proposal,Neither good nor bad proposal,Very good proposal,Very good proposal,Very good proposal,Very bad proposal,Very good proposal,Very bad proposal,Very good proposal,Trust a lot,Trust a lot,Trust a lot,Trust a lot,Trust a lot,Inte särskilt stort förtroende,Trust a lot,9.0,4.0,1.0,,,,,,,,,,8.0,6.0,9.0,2.0,7.0,5.0,,,,,,,,,,,,,,,,2380,Östersund
4029,51-60,27.0,Voted,Men,Upper secondary school,Stad: ytterområde,Swedish background,Cohabitant,Working-class home,Swedish,400 001 – 500 000,Social Democrats (S),Social Democrats (S),Somewhat interested,En gång om dagen,Somewhat agree,Trust somewhat,Very good job,Very good job,Fairly satisfied,Mycket stort förtroende,Yes,Mycket nära,Fairly positive,Fairly positive,Andelen kvinnor i riksdagen är bra som den är,Quite fairly,Quite well,Fairly good,Neither improved nor deteriorated,Privat,Tillsvidare-/fast anställning,Full time,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Neither good nor bad proposal,Fairly good proposal,Neither good nor bad proposal,Fairly good proposal,Neither good nor bad proposal,Fairly good proposal,Neither good nor bad proposal,Fairly good proposal,Very bad proposal,Very bad proposal,Fairly bad proposal,Fairly bad proposal,Fairly good proposal,Neither good nor bad proposal,Fairly good proposal,Fairly good proposal,Trust somewhat,Trust somewhat,Inte särskilt stort förtroende,Trust somewhat,Trust somewhat,Inte särskilt stort förtroende,Trust somewhat,7.0,,2.0,,0.0,-2.0,-2.0,-1.0,,-3.0,-3.0,,2.0,,8.0,2.0,2.0,3.0,3.0,,4.0,,,,3.0,,,,,,,,,2380,Östersund
6092,18-22,27.0,Voted,Women,Upper secondary school,,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380,Östersund
4950,71-104,27.0,Voted,Women,"Primary school, 9/10 years",,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380,Östersund
1802,18-22,27.0,Voted,Women,"Primary school, 9/10 years",,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380,Östersund
2234,71-104,27.0,Voted,Men,"Primary school, 9/10 years",,Swedish background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380,Östersund
2099,51-60,27.0,Voted,Men,"Tertiary education, 2 years or longer",Stad: centralt,Swedish background,Ensamstående/singel,White-collar middle-class home,Swedish,300 001 – 400 000,Centre Party (C),Centre Party (C),Not very interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Somewhat agree,Trust somewhat,Bra,Dåligt,Fairly satisfied,Mycket stort förtroende,No,Ganska nära,Fairly positive,Fairly positive,Andelen kvinnor i riksdagen är bra som den är,Not very fairly,Quite well,Fairly bad,Somewhat deteriorated,Kommunal,Tillsvidare-/fast anställning,Full time,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Fairly bad proposal,Fairly good proposal,Neither good nor bad proposal,Very good proposal,Neither good nor bad proposal,Fairly good proposal,Very bad proposal,Fairly good proposal,Fairly good proposal,Very bad proposal,Very bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Fairly good proposal,Neither good nor bad proposal,Fairly good proposal,Trust somewhat,Trust somewhat,Trust somewhat,Inte särskilt stort förtroende,Trust somewhat,Inte särskilt stort förtroende,Trust somewhat,8.0,3.0,5.0,,3.0,1.0,-3.0,2.0,3.0,-1.0,0.0,-4.0,5.0,4.0,8.0,,5.0,,6.0,,,6.0,6.0,6.0,,,,,,,,,,2380,Östersund
6000,41-50,27.0,Voted,Men,Upper secondary school,Stad: ytterområde,Swedish background,Cohabitant,Working-class home,Swedish,500 001 – 600 000,Christian Democrats (KD),Moderate Party (M),Not very interested,Flera gånger om dagen,Strongly agree,Trust a lot,Very bad job,Very bad job,Very satisfied,Ganska stort förtroende,Yes,Ganska nära,Fairly positive,Neither positive nor negative,Andelen kvinnor i riksdagen är bra som den är,Not very fairly,Not very well,Neither good nor bad,Deteriorated a lot,Kommunal,Tillsvidare-/fast anställning,Full time,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Strongly disagree,,,Fairly good proposal,Neither good nor bad proposal,Fairly bad proposal,Very good proposal,Fairly good proposal,Very good proposal,Very bad proposal,Very bad proposal,Fairly bad proposal,Fairly bad proposal,,Very bad proposal,Fairly good proposal,Very good proposal,Fairly good proposal,Very good proposal,Trust a lot,Trust a lot,Trust somewhat,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Trust somewhat,Trust somewhat,,,9.0,4.0,,4.0,,3.0,-4.0,,,,7.0,5.0,,,1.0,,9.0,8.0,3.0,2.0,7.0,,,,,,,,,,,2380,Östersund
3006,61-70,27.0,Voted,Men,Upper secondary school,Stad: centralt,Swedish background,Gift/i registrerat partnerskap,White-collar middle-class home,Swedish,200 001 – 300 000,Social Democrats (S),Left Party (V),Somewhat interested,Flera gånger om dagen,Somewhat agree,Trust a lot,Very good job,Very good job,Very satisfied,Mycket stort förtroende,Yes,Mycket nära,Very positive,Very positive,Andelen kvinnor i riksdagen är för låg,Not very fairly,Not very well,Neither good nor bad,Deteriorated a lot,Privat,Tillsvidare-/fast anställning,Full time,Strongly agree,Strongly agree,Somewhat agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Fairly bad proposal,Very good proposal,Neither good nor bad proposal,Fairly good proposal,Fairly bad proposal,Very good proposal,Neither good nor bad proposal,Fairly good proposal,Fairly good proposal,Neither good nor bad proposal,Fairly bad proposal,Fairly good proposal,Fairly good proposal,Fairly good proposal,Fairly good proposal,Fairly good proposal,Trust a lot,Trust a lot,Trust a lot,Inte särskilt stort förtroende,Trust somewhat,Trust somewhat,Trust somewhat,,,,,2.0,,,,,2.0,,,8.0,1.0,,,4.0,4.0,,,2.0,7.0,8.0,8.0,7.0,,,,,,,,,2380,Östersund
6211,41-50,27.0,Voted,Men,"Tertiary education, 2 years or longer",Ren landsbygd,Swedish background,Gift/i registrerat partnerskap,White-collar middle-class home,Swedish,1 000 001 – 1 100 000,Social Democrats (S),Centre Party (C),Somewhat interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Somewhat agree,Inget förtroende alls,Bra,Bra,Fairly satisfied,Mycket stort förtroende,Yes,Ganska nära,Fairly negative,Very positive,Andelen kvinnor i riksdagen är bra som den är,Quite fairly,Inte alls bra,Fairly bad,Deteriorated a lot,Privat,Jag är egen företagare,Full time,Strongly agree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Somewhat agree,Very bad proposal,Fairly good proposal,Very bad proposal,Fairly good proposal,Fairly good proposal,Very good proposal,Fairly bad proposal,Very good proposal,Fairly bad proposal,Fairly bad proposal,Fairly good proposal,Very bad proposal,Fairly bad proposal,Very good proposal,Fairly bad proposal,Fairly bad proposal,Inte särskilt stort förtroende,Trust somewhat,Trust a lot,Inget förtroende alls,Trust a lot,Inget förtroende alls,Trust a lot,,,4.0,,-1.0,-3.0,,,1.0,,,,8.0,4.0,7.0,,6.0,2.0,,,6.0,,6.0,4.0,1.0,,,,,,,,,2380,Östersund
5879,23-30,27.0,Voted,Men,Upper secondary school,Stad: ytterområde,Swedish background,Ensamstående/singel,White-collar middle-class home,Swedish,800 001 – 900 000,Moderate Party (M),Moderate Party (M),Somewhat interested,Minst tio gånger om dagen,Somewhat agree,Trust somewhat,Bra,Dåligt,Fairly satisfied,Ganska stort förtroende,Yes,Mycket nära,Neither positive nor negative,Fairly positive,Andelen kvinnor i riksdagen är bra som den är,Quite fairly,Quite well,Fairly bad,Deteriorated a lot,Privat,Tillsvidare-/fast anställning,"Deltid, minst 15 timmar",Strongly agree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Strongly disagree,Somewhat agree,Somewhat agree,Fairly good proposal,Fairly good proposal,Fairly good proposal,Fairly good proposal,Fairly good proposal,Fairly good proposal,Neither good nor bad proposal,Fairly good proposal,Neither good nor bad proposal,Fairly bad proposal,Fairly good proposal,Very good proposal,Neither good nor bad proposal,Fairly good proposal,Very bad proposal,Fairly good proposal,Trust somewhat,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Inte särskilt stort förtroende,6.0,3.0,8.0,4.0,1.0,4.0,-3.0,2.0,-3.0,,1.0,1.0,6.0,3.0,9.0,1.0,6.0,2.0,6.0,,,,7.0,6.0,,,,,,,,,,2380,Östersund
5413,61-70,27.0,Voted,Men,Upper secondary school,Stad: ytterområde,Swedish background,Cohabitant,Working-class home,Swedish,300 001 – 400 000,Moderate Party (M),Moderate Party (M),Not very interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Somewhat agree,Inte särskilt stort förtroende,Bra,Bra,Fairly satisfied,Ganska stort förtroende,No,Ej svar - del av frågan (filter f32),Fairly negative,Neither positive nor negative,Andelen kvinnor i riksdagen är bra som den är,Quite fairly,Quite well,Fairly good,Neither improved nor deteriorated,Privat,Tillsvidare-/fast anställning,Full time,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Fairly good proposal,Fairly good proposal,Neither good nor bad proposal,Very good proposal,Very good proposal,Very good proposal,Neither good nor bad proposal,Fairly good proposal,Very bad proposal,Very bad proposal,Very bad proposal,Neither good nor bad proposal,Very good proposal,Very good proposal,Very good proposal,Neither good nor bad proposal,Trust somewhat,Inte särskilt stort förtroende,Trust a lot,Inte särskilt stort förtroende,,,,8.0,3.0,8.0,4.0,0.0,4.0,2.0,1.0,3.0,,2.0,4.0,,,,,5.0,5.0,8.0,,8.0,,,,,,,,,,,,,2380,Östersund
5406,31-40,27.0,Voted,Men,Upper secondary school,Stad: centralt,Swedish background,Ensamstående/singel,Working-class home,Swedish,200 001 – 300 000,,,Not very interested,Jag använder inte sociala medier för att följa partier och kandidater dagligen,Neither agree nor disagree,Inte särskilt stort förtroende,Bra,Dåligt,Not very satisfied,Mycket stort förtroende,No,Ej svar - del av frågan (filter f32),Ingen uppfattning,Neither positive nor negative,Andelen kvinnor i riksdagen är bra som den är,Not at all fairly,Very well,Fairly bad,Somewhat deteriorated,,Tillsvidare-/fast anställning,"Deltid, minst 15 timmar",Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Fairly good proposal,Very good proposal,Very bad proposal,Very good proposal,Neither good nor bad proposal,Fairly good proposal,Very bad proposal,Neither good nor bad proposal,Very bad proposal,Very bad proposal,Neither good nor bad proposal,Fairly bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Neither good nor bad proposal,Fairly good proposal,Inte särskilt stort förtroende,Trust somewhat,Trust somewhat,Inget förtroende alls,Inte särskilt stort förtroende,Inte särskilt stort förtroende,Trust somewhat,3.0,2.0,,,0.0,1.0,0.0,0.0,2.0,-4.0,-3.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,2.0,,,,,,,,,,2380,Östersund
