index,cell_id,age_group,gender,municipality,education_level,past_vote,prob,expected_N,party,expected_N_raked,prob_raked,vote_2026
3877,18098,41-50,Men,Leksand,Upper secondary school,Moderate Party (M),0.1449579376582677,63.99892947612519,Moderate Party (M),75.12976834314966,0.1701693507206108,Moderate Party (M)
3878,4530,51-60,Men,Mjölby,Upper secondary school,Sweden Democrats (SD),0.2202062015262696,244.1866568724804,Sweden Democrats (SD),321.57252089316376,0.2899923535874864,Sweden Democrats (SD)
3879,1207,61-70,Men,Danderyd,"Tertiary education, 2 years or longer",Moderate Party (M),0.2073734482618206,166.66604036802522,Moderate Party (M),316.8937696134481,0.3942936040978575,Moderate Party (M)
3880,1938,51-60,Women,Norrtälje,Upper secondary school,Sweden Democrats (SD),0.1320558715691007,252.4380040914929,Sweden Democrats (SD),427.5824952709886,0.2236778066912474,Sweden Democrats (SD)
3881,1401,18-22,Women,Södertälje,Upper secondary school,Did not vote,0.6416843823012223,1157.085278165564,Did not vote,752.8971739636183,0.4175339252238345,Did not vote
3882,1387,71-104,Women,Stockholm,"Primary school, 9/10 years",Sweden Democrats (SD),0.0739338909080047,352.5315786275481,Sweden Democrats (SD),583.4007941757992,0.1223524168818001,Sweden Democrats (SD)
3883,9912,31-40,Women,Ystad,"Tertiary education, 2 years or longer",Social Democrats (S),0.3065077346329556,205.48278529793348,Social Democrats (S),207.05734514593328,0.3088564217570604,Social Democrats (S)
3884,3386,41-50,Men,Strängnäs,"Tertiary education, 2 years or longer",Centre Party (C),0.0884389651307859,45.13040390624007,Centre Party (C),49.1090937248356,0.0962357313831777,Centre Party (C)
3885,6306,51-60,Women,,Upper secondary school,Did not vote,0.1,14.79,Did not vote,14.79,0.1,Did not vote
3886,22996,23-30,Women,Piteå,"Tertiary education, 2 years or longer",Moderate Party (M),0.066298447699436,17.88732118930786,Moderate Party (M),19.709407291548995,0.0730519173148591,Moderate Party (M)
3887,13523,31-40,Women,Lysekil,"Primary school, 9/10 years",Did not vote,0.710225262507838,31.46297912909722,Did not vote,25.54656824704408,0.5766719694592344,Did not vote
3888,21711,18-22,Men,Vännäs,"Primary school, 9/10 years",Did not vote,0.7666860995598161,177.10448899831752,Did not vote,141.08373189733993,0.6107520861356707,Did not vote
3889,1535,61-70,Men,Nacka,"Tertiary education, 2 years or longer",Sweden Democrats (SD),0.0823355927367346,121.59320335360964,Sweden Democrats (SD),152.3829756117068,0.1031845717847418,Sweden Democrats (SD)
3890,7051,71-104,Women,Västervik,Upper secondary school,Social Democrats (S),0.3866720051111349,768.5106101583807,Social Democrats (S),937.091535607802,0.4714925965322274,Social Democrats (S)
3891,10494,41-50,Women,Halmstad,"Tertiary education, 2 years or longer",Sweden Democrats (SD),0.0368396867317038,89.21098538949406,Sweden Democrats (SD),158.84524965782776,0.0655951642128459,Sweden Democrats (SD)
3892,1196,51-60,Men,Danderyd,"Tertiary education, shorter than 2 years",Moderate Party (M),0.2330761783950163,76.28583318868885,Moderate Party (M),133.4836672770414,0.4078327750597048,Moderate Party (M)
3893,73,71-104,Men,Upplands Väsby,"Primary school, shorter than 9 years",Moderate Party (M),0.0770012693040871,25.803125343799604,Moderate Party (M),39.11043463786262,0.1167127264633322,Moderate Party (M)
3894,13329,71-104,Women,Göteborg,"Tertiary education, shorter than 2 years",Social Democrats (S),0.329882898639254,1626.883491219209,Social Democrats (S),1720.1714991628558,0.3487988927069481,Social Democrats (S)
3895,13258,18-22,Women,Göteborg,Upper secondary school,Did not vote,0.4920965440676322,5840.250994649066,Did not vote,3843.2121401274,0.3238270776389986,Did not vote
3896,7764,61-70,Women,Svalöv,Upper secondary school,Sweden Democrats (SD),0.200714055983303,71.59470376924418,Sweden Democrats (SD),131.65859259008533,0.3691017454165555,Sweden Democrats (SD)
3897,9544,71-104,Men,Lund,"Primary school, 9/10 years",Social Democrats (S),0.1496833067022862,62.94183046831135,Social Democrats (S),71.1366818256452,0.1691716571358982,Social Democrats (S)
3898,7922,61-70,Men,Burlöv,Upper secondary school,Sweden Democrats (SD),0.2438840322014433,106.91875971711276,Sweden Democrats (SD),163.06330295587657,0.3719509647716162,Sweden Democrats (SD)
3899,380,51-60,Men,Järfälla,Upper secondary school,Moderate Party (M),0.1664924576741318,315.669699750154,Moderate Party (M),407.6972446101192,0.2150301923049152,Moderate Party (M)
3900,5587,61-70,Men,Tranås,"Primary school, 9/10 years",Social Democrats (S),0.126929710201634,21.46381399509632,Social Democrats (S),23.77278947797608,0.1405842074392435,Social Democrats (S)
3901,2030,61-70,Women,Sigtuna,"Tertiary education, 2 years or longer",Left Party (V),0.0713798705362602,26.981591062706368,Left Party (V),33.66678778599603,0.0890655761534286,Left Party (V)
3902,1339,31-40,Women,Stockholm,"Primary school, 9/10 years",Did not vote,0.7457779104888845,1714.6179940049944,Did not vote,1499.780858576161,0.6523338952529951,Did not vote
3903,21982,31-40,Women,Umeå,Upper secondary school,Social Democrats (S),0.237599279392338,499.2673657871199,Social Democrats (S),636.3044199853339,0.3028146480680216,Social Democrats (S)
3904,11259,71-104,Men,Tjörn,Upper secondary school,Social Democrats (S),0.3881144538392676,274.66859898204973,Social Democrats (S),229.136922128542,0.3237769141282209,Social Democrats (S)
3905,14337,31-40,Women,Lidköping,"Primary school, 9/10 years",Moderate Party (M),0.0245836068658702,2.969699709397125,Moderate Party (M),10.957572560346868,0.0907083821220767,Moderate Party (M)
3906,5092,51-60,Men,Jönköping,Upper secondary school,Moderate Party (M),0.2294523283919076,901.2658006905742,Moderate Party (M),846.4111958460251,0.2154869512579304,Moderate Party (M)
3907,7354,61-70,Men,Olofström,Upper secondary school,Social Democrats (S),0.1848022584161689,93.5284229844231,Social Democrats (S),108.96941279497833,0.2153120189586609,Social Democrats (S)
3908,3294,31-40,Men,Eskilstuna,Upper secondary school,Moderate Party (M),0.0954272500581697,323.631975847277,Moderate Party (M),475.705957058486,0.1402683131032865,Moderate Party (M)
3909,1337,31-40,Men,Stockholm,Upper secondary school,Sweden Democrats (SD),0.0792286371599385,1549.260539616587,Sweden Democrats (SD),2563.257685435687,0.1310840932907691,Sweden Democrats (SD)
3910,2078,31-40,Women,Nynäshamn,Upper secondary school,Christian Democrats (KD),0.035823246397142,27.56957042724052,Christian Democrats (KD),31.01466730052393,0.0402997236233419,Christian Democrats (KD)
3911,16607,71-104,Women,Örebro,"Primary school, 9/10 years",Left Party (V),0.0278320402538104,29.31270479531316,Left Party (V),31.395374662306924,0.0298095087944425,Left Party (V)
3912,13406,71-104,Men,Mölndal,Upper secondary school,Social Democrats (S),0.3579220147287232,496.8315486449407,Social Democrats (S),517.3186489350318,0.3726811101037618,Social Democrats (S)
3913,10356,61-70,Women,Hässleholm,"Tertiary education, 2 years or longer",Moderate Party (M),0.1072018981006242,54.29776138796621,Moderate Party (M),61.36321646660871,0.1211514639024851,Moderate Party (M)
3914,9460,61-70,Women,Malmö,Upper secondary school,Moderate Party (M),0.1101993935449375,632.5665588266505,Moderate Party (M),808.1299267683888,0.1407842804725251,Moderate Party (M)
3915,20293,71-104,Men,Sollefteå,"Tertiary education, 2 years or longer",Did not vote,0.0837723916875628,19.87918854745867,Did not vote,11.306726988608876,0.0476473956536404,Did not vote
3916,1125,61-70,Men,Täby,"Tertiary education, 2 years or longer",Did not vote,0.0814474132249481,101.05995032951562,Did not vote,63.486620266960784,0.0511658770687949,Did not vote
3917,4199,41-50,Women,Norrköping,Upper secondary school,Centre Party (C),0.0570644740901977,166.26305170920014,Centre Party (C),118.5602331031397,0.040692007517552,Centre Party (C)
3918,6137,41-50,Women,Växjö,"Tertiary education, 2 years or longer",Sweden Democrats (SD),0.0301917707220276,73.82491776950198,Sweden Democrats (SD),128.0437470942637,0.0523653472494126,Sweden Democrats (SD)
3919,16318,31-40,Men,Degerfors,"Primary school, shorter than 9 years",Social Democrats (S),0.1,1.07,Social Democrats (S),1.5112807622416649,0.1412411927328659,Social Democrats (S)
3920,23049,71-104,Men,Piteå,"Primary school, shorter than 9 years",Moderate Party (M),0.0669551022142665,32.45313804325502,Moderate Party (M),36.97546747439354,0.0762852640280452,Moderate Party (M)
3921,3324,51-60,Women,Eskilstuna,Upper secondary school,Did not vote,0.2014496572929343,564.8245491179295,Did not vote,336.24872465114646,0.119926073418627,Did not vote
3922,19277,23-30,Women,Nordanstig,"Tertiary education, shorter than 2 years",Social Democrats (S),0.186205789585023,5.195141529422142,Social Democrats (S),6.338271247877297,0.2271781809275017,Social Democrats (S)
3923,17547,41-50,Women,Sala,Upper secondary school,Centre Party (C),0.0467095575276642,23.434185011629136,Centre Party (C),32.70575181973236,0.0651898581218504,Centre Party (C)
3924,2990,51-60,Men,Nyköping,"Tertiary education, shorter than 2 years",Did not vote,0.1035437392751483,52.589865177847855,Did not vote,27.41052121638948,0.0539683426193925,Did not vote
3925,7442,61-70,Women,Karlskrona,Upper secondary school,Sweden Democrats (SD),0.1668008452723195,262.3443694443042,Sweden Democrats (SD),416.8119083671508,0.2650126579140074,Sweden Democrats (SD)
3926,7704,18-22,Women,Svalöv,Upper secondary school,Did not vote,0.4027131929038057,115.4578724055211,Did not vote,68.60128226034482,0.2392789754459184,Did not vote
3927,22772,41-50,Men,Pajala,Upper secondary school,Did not vote,0.3454586949495525,208.38068479357008,Did not vote,133.22320773381097,0.2208607555268749,Did not vote
3928,2125,71-104,Women,Nynäshamn,"Tertiary education, shorter than 2 years",Did not vote,0.097836597614783,33.50903468306319,Did not vote,18.58657300312664,0.0542673664324865,Did not vote
3929,16645,31-40,Women,Kumla,Upper secondary school,Social Democrats (S),0.178012192373184,109.78011903654262,Social Democrats (S),154.57288354299575,0.2506451816815238,Social Democrats (S)
3930,5533,18-22,Women,Tranås,"Primary school, 9/10 years",Moderate Party (M),0.0685599079236347,26.03905302939649,Moderate Party (M),40.28197235811558,0.1060610120013575,Moderate Party (M)
3931,14375,61-70,Women,Lidköping,"Tertiary education, 2 years or longer",Centre Party (C),0.081310692356864,37.14272426861548,Centre Party (C),46.78562189460493,0.1024203631668234,Centre Party (C)
3932,8021,71-104,Women,Vellinge,Upper secondary school,Social Democrats (S),0.3758558691290309,572.3909030966012,Social Democrats (S),362.8908517166949,0.238289350395098,Social Democrats (S)
3933,10810,31-40,Women,Kungsbacka,"Tertiary education, shorter than 2 years",Centre Party (C),0.0824086716631605,83.34813052012062,Centre Party (C),85.93105239455828,0.0849624801211768,Centre Party (C)
3934,17622,41-50,Men,Fagersta,Upper secondary school,Did not vote,0.3709729204297412,146.16333064931806,Did not vote,95.0090120755138,0.2411396245571415,Did not vote
3935,16831,51-60,Women,Karlskoga,"Tertiary education, shorter than 2 years",Social Democrats (S),0.2795666757092929,75.65074244693467,Social Democrats (S),90.50571832801202,0.3344631128160089,Social Democrats (S)
3936,18898,41-50,Men,Avesta,Upper secondary school,Christian Democrats (KD),0.0464408771656859,33.4745842610264,Christian Democrats (KD),50.00476820982465,0.0693739847528089,Christian Democrats (KD)
3937,849,31-40,Women,Tyresö,"Tertiary education, 2 years or longer",Sweden Democrats (SD),0.0321859289829643,38.716453973607805,Sweden Democrats (SD),65.12768159513183,0.054142224287249,Sweden Democrats (SD)
3938,13656,71-104,Women,Uddevalla,Upper secondary school,Sweden Democrats (SD),0.079514649578577,172.27643977694498,Sweden Democrats (SD),346.1458589264866,0.1597645430289331,Sweden Democrats (SD)
3939,1517,41-50,Women,Nacka,"Tertiary education, 2 years or longer",Left Party (V),0.0211085108250743,85.2150582008252,Left Party (V),137.43291355214876,0.0340433276076662,Left Party (V)
3940,7938,71-104,Women,Burlöv,"Tertiary education, 2 years or longer",Moderate Party (M),0.1200399210557443,13.156375347709584,Moderate Party (M),13.146794875521572,0.1199525079883355,Moderate Party (M)
3941,10386,23-30,Men,Hylte,Upper secondary school,Left Party (V),0.0192292237827728,2.6055598225657173,Left Party (V),2.166241476558066,0.0159870219672182,Left Party (V)
3942,7516,61-70,Men,Ronneby,Upper secondary school,Moderate Party (M),0.1419395208412787,124.60870534655862,Moderate Party (M),116.19201525395825,0.1323522214989842,Moderate Party (M)
3943,9936,51-60,Women,Ystad,"Tertiary education, 2 years or longer",Green Party (MP),0.0612020661330213,42.11314170613198,Green Party (MP),52.16151051900398,0.0758051308225606,Green Party (MP)
3944,23140,71-104,Women,Älvsbyn,Upper secondary school,Social Democrats (S),0.4276059013622444,585.0503942438229,Social Democrats (S),749.6088318617452,0.5478795730607697,Social Democrats (S)
3945,1474,18-22,Men,Nacka,"Primary school, 9/10 years",Sweden Democrats (SD),0.0766367508803892,214.16906401033583,Sweden Democrats (SD),329.9042235862304,0.1180506060209798,Sweden Democrats (SD)
3946,13380,51-60,Men,Mölndal,"Tertiary education, 2 years or longer",The Liberals (L),0.1328796682959774,173.81989409796813,The Liberals (L),112.322951041602,0.0858672510064995,The Liberals (L)
3947,7404,31-40,Women,Karlskrona,"Tertiary education, 2 years or longer",Left Party (V),0.0819376304330665,135.3199966602093,Left Party (V),118.03396562230456,0.071470763319591,Left Party (V)
3948,1459,61-70,Women,Södertälje,"Tertiary education, 2 years or longer",Did not vote,0.2594463250115386,191.10816300349933,Did not vote,96.2543971156767,0.1306739032251923,Did not vote
3949,1714,71-104,Women,Solna,Postgraduate education,Social Democrats (S),0.221868337981023,18.237577382040097,Social Democrats (S),23.08193534815972,0.280802133189291,Social Democrats (S)
3950,21741,31-40,Women,Vännäs,"Primary school, shorter than 9 years",Other party,0.1,1.31,Other party,1.2969167912562698,0.0990012817752877,Other party
3951,19440,31-40,Men,Gävle,Postgraduate education,Left Party (V),0.1,3.26,Left Party (V),7.750608306493572,0.237748721058085,Left Party (V)
3952,20050,71-104,Men,Härnösand,"Primary school, 9/10 years",Sweden Democrats (SD),0.1589349742140172,27.6864725080818,Sweden Democrats (SD),47.16901716009671,0.2707750698053772,Sweden Democrats (SD)
3953,23033,51-60,Women,Piteå,"Tertiary education, shorter than 2 years",Social Democrats (S),0.3081501461593277,131.48766736618512,Social Democrats (S),185.1157117912379,0.433831056459428,Social Democrats (S)
3954,2606,71-104,Men,Uppsala,"Primary school, shorter than 9 years",Did not vote,0.370651831471299,547.3415595336672,Did not vote,372.9736571323105,0.2525723959723102,Did not vote
3955,6201,31-40,Men,Ljungby,Upper secondary school,Moderate Party (M),0.1118390895189935,110.54175608057318,Moderate Party (M),150.06186856634406,0.1518230155466856,Moderate Party (M)
3956,13327,71-104,Women,Göteborg,"Primary school, shorter than 9 years",Sweden Democrats (SD),0.0544002466062737,250.94289757008028,Sweden Democrats (SD),453.2300967405891,0.0982527470226081,Sweden Democrats (SD)
3957,9503,31-40,Women,Lund,"Primary school, shorter than 9 years",Centre Party (C),0.1,8.26,Centre Party (C),5.187535195090362,0.062803089528939,Centre Party (C)
3958,7996,51-60,Women,Vellinge,"Tertiary education, shorter than 2 years",Moderate Party (M),0.2455210739030998,131.5256392898906,Moderate Party (M),206.81044948681827,0.3860564672145198,Moderate Party (M)
3959,6255,71-104,Women,Ljungby,Upper secondary school,Sweden Democrats (SD),0.1048490525535228,125.28413289620444,Sweden Democrats (SD),217.9359566374797,0.1823884481023346,Sweden Democrats (SD)
3960,11079,51-60,Women,Öckerö,"Tertiary education, shorter than 2 years",Green Party (MP),0.0717610811972472,12.26396877660955,Green Party (MP),11.28144258685798,0.0660119519418255,Green Party (MP)
3961,10775,71-104,Women,Varberg,"Tertiary education, 2 years or longer",Moderate Party (M),0.1347369078892573,144.0202808428272,Moderate Party (M),163.3724239863484,0.1528416353132644,Moderate Party (M)
3962,1762,41-50,Women,Lidingö,"Primary school, shorter than 9 years",Other party,0.1,2.97,Other party,3.92695471866312,0.1322206975980848,Other party
3963,9448,51-60,Women,Malmö,Upper secondary school,Social Democrats (S),0.2163383435705024,1268.2186376789994,Social Democrats (S),1481.547320868957,0.2527288937376679,Social Democrats (S)
3964,10484,31-40,Women,Halmstad,Upper secondary school,Social Democrats (S),0.1661614779219529,359.5235897797295,Social Democrats (S),472.1763785574832,0.2182263615831599,Social Democrats (S)
3965,10723,31-40,Men,Varberg,Upper secondary school,Sweden Democrats (SD),0.1366267584235078,309.2000169882407,Sweden Democrats (SD),547.6870706313086,0.2420074546556973,Sweden Democrats (SD)
3966,2612,71-104,Women,Uppsala,"Primary school, shorter than 9 years",Sweden Democrats (SD),0.0497085485473215,83.59486609203059,Sweden Democrats (SD),165.80221537655956,0.098592029123244,Sweden Democrats (SD)
3967,14662,31-40,Women,Tidaholm,Upper secondary school,Christian Democrats (KD),0.0520358474529857,19.79443637111578,Christian Democrats (KD),26.15186097397451,0.0687483201208583,Christian Democrats (KD)
3968,392,61-70,Men,Järfälla,Upper secondary school,Sweden Democrats (SD),0.1744929636845332,267.61985840296865,Sweden Democrats (SD),458.9482799145283,0.2992425375983101,Sweden Democrats (SD)
3969,6179,18-22,Men,Ljungby,"Tertiary education, shorter than 2 years",The Liberals (L),0.0594312916925532,4.1958491934942606,The Liberals (L),2.6259513064800784,0.0371947777121824,The Liberals (L)
3970,16198,61-70,Men,Laxå,Upper secondary school,Social Democrats (S),0.1993313523379343,45.248216980711085,Social Democrats (S),50.65077284084673,0.2231311578891926,Social Democrats (S)
3971,10623,18-22,Women,Falkenberg,Upper secondary school,Centre Party (C),0.0551120166521683,52.4997070628556,Centre Party (C),64.55264341506992,0.0677646897071907,Centre Party (C)
3972,4086,23-30,Men,Linköping,"Tertiary education, shorter than 2 years",Did not vote,0.2679029047712989,367.3752533128823,Did not vote,244.1605373316725,0.1780504173643057,Did not vote
3973,13772,31-40,Women,,Upper secondary school,Social Democrats (S),0.1,82.42000000000002,Social Democrats (S),82.42000000000002,0.1,Social Democrats (S)
3974,10686,71-104,Men,Falkenberg,"Primary school, shorter than 9 years",Did not vote,0.3667410752109705,405.35891043068574,Did not vote,265.96044459676807,0.2406228576827722,Did not vote
3975,16599,61-70,Women,Örebro,Upper secondary school,Christian Democrats (KD),0.0266075607813763,87.79164679815123,Christian Democrats (KD),157.7335914394253,0.0478053012394075,Christian Democrats (KD)
3976,14480,18-22,Women,Skövde,Upper secondary school,Sweden Democrats (SD),0.097193134818101,135.2831243533148,Sweden Democrats (SD),227.41870323871763,0.163387242789509,Sweden Democrats (SD)
3977,11809,71-104,Women,Ale,"Primary school, shorter than 9 years",Did not vote,0.4884038864962359,184.4213075409787,Did not vote,100.02052838542888,0.2648848739020892,Did not vote
3978,9534,61-70,Men,Lund,"Tertiary education, 2 years or longer",Social Democrats (S),0.1716867890771161,279.626273369899,Social Democrats (S),329.4787371985236,0.2022955345972392,Social Democrats (S)
3979,1460,61-70,Women,Södertälje,"Tertiary education, shorter than 2 years",Green Party (MP),0.0562429129209393,36.19231446462447,Green Party (MP),41.241062725235466,0.0640886755636914,Green Party (MP)
3980,4087,23-30,Men,Linköping,Upper secondary school,Did not vote,0.5197532238241818,1119.8083207291995,Did not vote,815.627456601371,0.3785692534701188,Did not vote
3981,8009,61-70,Women,Vellinge,Upper secondary school,Moderate Party (M),0.2046811752735085,166.32392302725302,Moderate Party (M),260.7185574678276,0.3208448898201176,Moderate Party (M)
3982,11257,71-104,Men,Tjörn,"Tertiary education, 2 years or longer",Sweden Democrats (SD),0.0651433609845964,18.911117693828345,Sweden Democrats (SD),41.31136105558655,0.1423057563058441,Sweden Democrats (SD)
3983,9797,71-104,Women,Höganäs,"Tertiary education, 2 years or longer",Green Party (MP),0.123143090680074,86.84050754758823,Green Party (MP),64.05990254255889,0.0908393399639235,Green Party (MP)
3984,4303,61-70,Women,Söderköping,"Tertiary education, 2 years or longer",Sweden Democrats (SD),0.096451865922782,16.445043139834347,Sweden Democrats (SD),23.30848208395033,0.136706639788565,Sweden Democrats (SD)
3985,122,41-50,Men,Vallentuna,Upper secondary school,Moderate Party (M),0.179274543198675,164.4126835675049,Moderate Party (M),211.67218939193103,0.2308060074058783,Moderate Party (M)
3986,9637,18-22,Men,Helsingborg,"Primary school, 9/10 years",Did not vote,0.7316989042628176,2582.165433143484,Did not vote,2116.0336122317945,0.5996128116270316,Did not vote
3987,4229,71-104,Men,Norrköping,Upper secondary school,Christian Democrats (KD),0.031461164741208,126.56511963740596,Christian Democrats (KD),147.32927258514334,0.0366226534552545,Christian Democrats (KD)
3988,14475,18-22,Men,Skövde,Upper secondary school,Christian Democrats (KD),0.0387820384665254,66.09234995465265,Christian Democrats (KD),87.26593060778036,0.051206390451696,Christian Democrats (KD)
3989,380,51-60,Men,Järfälla,Upper secondary school,Social Democrats (S),0.1789911578240575,339.3672352344132,Social Democrats (S),415.1992728596992,0.2189869582593349,Social Democrats (S)
3990,10869,18-22,Women,Härryda,Upper secondary school,Moderate Party (M),0.1903528123227464,151.06399185933162,Moderate Party (M),177.8117590630534,0.2240571560774361,Moderate Party (M)
3991,20992,51-60,Women,Östersund,"Tertiary education, 2 years or longer",Sweden Democrats (SD),0.0396464674522797,55.132377639140266,Sweden Democrats (SD),106.73630027896444,0.0767555733345063,Sweden Democrats (SD)
3992,1990,31-40,Men,Sigtuna,Upper secondary school,Moderate Party (M),0.1107973026224916,159.72539146058392,Moderate Party (M),212.39460600782368,0.1473325513372806,Moderate Party (M)
3993,1323,23-30,Men,Stockholm,"Tertiary education, 2 years or longer",Sweden Democrats (SD),0.0419613914734288,601.9361606863375,Sweden Democrats (SD),939.2359529966624,0.0654747963051002,Sweden Democrats (SD)
3994,12688,18-22,Men,Mariestad,Upper secondary school,Sweden Democrats (SD),0.1537766729531773,127.92681422974826,Sweden Democrats (SD),225.54552911580976,0.2711209629953237,Sweden Democrats (SD)
3995,10456,18-22,Women,Halmstad,"Primary school, 9/10 years",Moderate Party (M),0.0675128117090704,146.15848606896665,Moderate Party (M),228.12815284137287,0.1053758385335918,Moderate Party (M)
3996,7615,71-104,Women,Karlshamn,Upper secondary school,Christian Democrats (KD),0.0390961253485986,52.28715804121583,Christian Democrats (KD),44.99246459028264,0.0336417411322585,Christian Democrats (KD)
3997,9962,71-104,Women,Ystad,Upper secondary school,Other party,0.0081111555899607,13.43775146588805,Other party,8.196646274088685,0.0049475742585191,Other party
3998,19730,71-104,Men,Bollnäs,"Primary school, 9/10 years",Sweden Democrats (SD),0.1829718066998557,69.09015420986555,Sweden Democrats (SD),111.55010208431172,0.2954187025537916,Sweden Democrats (SD)
3999,2554,23-30,Women,Uppsala,"Tertiary education, shorter than 2 years",Social Democrats (S),0.2112368040732176,342.62609620675903,Social Democrats (S),362.29174925697146,0.2233611277786507,Social Democrats (S)
4000,367,41-50,Men,Järfälla,"Tertiary education, shorter than 2 years",Left Party (V),0.0201987401681976,19.65135430963947,Left Party (V),55.442070297294,0.0569864017856861,Left Party (V)
4001,18695,71-104,Women,Borlänge,"Primary school, 9/10 years",Sweden Democrats (SD),0.1171803774312294,47.12994780284047,Sweden Democrats (SD),90.210130400212,0.2242917215321034,Sweden Democrats (SD)
4002,10791,23-30,Men,Kungsbacka,"Tertiary education, 2 years or longer",Christian Democrats (KD),0.0467725912134884,11.594925361823776,Christian Democrats (KD),11.879690076118656,0.047921299217905,Christian Democrats (KD)
4003,19574,71-104,Men,Sandviken,"Tertiary education, shorter than 2 years",Sweden Democrats (SD),0.1484950789657637,51.30504978267136,Sweden Democrats (SD),80.81072645937358,0.2338950114598367,Sweden Democrats (SD)
4004,11172,61-70,Women,Stenungsund,"Tertiary education, 2 years or longer",Left Party (V),0.0665612875511694,21.033366866169533,Left Party (V),18.9229247421464,0.0598826732346405,Left Party (V)
4005,17100,18-22,Men,Surahammar,"Primary school, 9/10 years",Social Democrats (S),0.0302645179985211,6.682405574073475,Social Democrats (S),14.83851845401391,0.0672034350272369,Social Democrats (S)
4006,8392,51-60,Men,Lomma,"Tertiary education, shorter than 2 years",Sweden Democrats (SD),0.1068449228214889,36.78670692743866,Sweden Democrats (SD),66.88042686726202,0.1942504410899274,Sweden Democrats (SD)
4007,14995,51-60,Men,Torsby,Upper secondary school,Social Democrats (S),0.1757111073305125,84.60489817964178,Social Democrats (S),108.22612232023349,0.2247686860233301,Social Democrats (S)
4008,20106,41-50,Women,Sundsvall,Upper secondary school,Moderate Party (M),0.1411116956992755,266.82810539776017,Moderate Party (M),284.5647768187663,0.1504917112585363,Moderate Party (M)
4009,10741,41-50,Women,Varberg,Upper secondary school,Moderate Party (M),0.1691607547103486,214.66499772743245,Moderate Party (M),248.3034520495273,0.1956685989357977,Moderate Party (M)
4010,2122,71-104,Women,Nynäshamn,"Primary school, 9/10 years",Christian Democrats (KD),0.0175853447276825,5.3459447972154805,Christian Democrats (KD),6.141235945922938,0.0202014340326412,Christian Democrats (KD)
4011,4129,51-60,Women,Linköping,Upper secondary school,Social Democrats (S),0.3050630699187505,979.984605806994,Social Democrats (S),906.1543082221704,0.2820801606967284,Social Democrats (S)
4012,2565,31-40,Women,Uppsala,"Tertiary education, 2 years or longer",Did not vote,0.1969018459137657,1738.505468126412,Did not vote,1186.649093610567,0.1343990003296487,Did not vote
4013,3405,51-60,Women,Strängnäs,"Tertiary education, shorter than 2 years",Centre Party (C),0.0630990219175332,24.084896665922447,Centre Party (C),26.70782853373657,0.0699707323388435,Centre Party (C)
4014,5014,51-60,Women,Vaggeryd,"Tertiary education, 2 years or longer",Social Democrats (S),0.3324346320775883,68.68099498722975,Social Democrats (S),66.93540585318543,0.3239855075178385,Social Democrats (S)
4015,10496,41-50,Women,Halmstad,Upper secondary school,Moderate Party (M),0.1612321968772739,306.728131339326,Moderate Party (M),352.9952396734759,0.1855525860352586,Moderate Party (M)
4016,10932,71-104,Men,Härryda,"Primary school, shorter than 9 years",Did not vote,0.3241820354912773,107.04490811921976,Did not vote,57.40701569392575,0.1738552867774856,Did not vote
4017,8309,51-60,Men,Kävlinge,"Tertiary education, 2 years or longer",Social Democrats (S),0.2668130537221286,155.57869162537324,Social Democrats (S),127.31629311231193,0.2183438400142547,Social Democrats (S)
4018,11926,31-40,Women,Vårgårda,"Tertiary education, 2 years or longer",Left Party (V),0.0740931283124869,17.219243019821974,Left Party (V),15.434112108252828,0.0664118421181274,Left Party (V)
4019,1265,41-50,Men,Sollentuna,"Tertiary education, 2 years or longer",Christian Democrats (KD),0.0439653647495244,90.76209898891835,Christian Democrats (KD),91.5203912838146,0.04433268324153,Christian Democrats (KD)
4020,1314,18-22,Men,Stockholm,Upper secondary school,Social Democrats (S),0.0764796030113649,1306.9446399406136,Social Democrats (S),1965.2391737879195,0.1150015901519076,Social Democrats (S)
4021,1956,71-104,Men,Norrtälje,Upper secondary school,Social Democrats (S),0.3193240664929975,933.4481111723304,Social Democrats (S),1069.4473817731152,0.3658481738413777,Social Democrats (S)
4022,9891,18-22,Women,Ystad,Upper secondary school,Centre Party (C),0.0420463769870993,25.501127642675744,Centre Party (C),22.58970921372134,0.0372460168404309,Centre Party (C)
4023,2665,51-60,Men,Enköping,"Tertiary education, 2 years or longer",Social Democrats (S),0.2068609993502567,100.53444568422476,Social Democrats (S),118.71314449461828,0.2442657294127948,Social Democrats (S)
4024,4217,61-70,Men,Norrköping,Upper secondary school,Did not vote,0.204582702469027,762.7866061557671,Did not vote,386.5608023423064,0.1036772971281497,Did not vote
4025,7453,71-104,Women,Karlskrona,"Tertiary education, shorter than 2 years",Sweden Democrats (SD),0.0857972351754593,68.080106111727,Sweden Democrats (SD),113.32178306565984,0.1428125810531315,Sweden Democrats (SD)
4026,17234,51-60,Women,Kungsör,"Tertiary education, shorter than 2 years",Moderate Party (M),0.1399817454314627,11.044559714542409,Moderate Party (M),13.494737367806486,0.1710359615691569,Moderate Party (M)
4027,249,18-22,Men,Värmdö,"Tertiary education, 2 years or longer",Sweden Democrats (SD),0.1,3.2700000000000005,Sweden Democrats (SD),7.007281931893187,0.214289967336183,Sweden Democrats (SD)
