index,cell_id,age_group,gender,municipality,education_level,party,prob,expected_N,expected_N_raked,prob_raked,vote_2026
3996,11809,45-49,Women,Holbæk,H30 Vocational Education and Training (VET),Did not vote,0.0467403794496491,34.10231541385362,115.14876852915864,0.1578220443068884,Did not vote
3997,11006,20-24,Men,Hillerød,"H2010 Upper secondary education, General (stx, hf, student courses)",Other - Right,0.1566732573998941,73.23853064169651,65.3847013886292,0.139872196518969,Other - Right
3998,7590,35-39,Women,Gentofte,"H2020 Upper secondary education, General (hhx, htx)",M: Moderaterne,0.1358633453798555,1.6162100158287127,1.9067359240069897,0.160285803734924,Moderaterne (M)
3999,23030,65-69,Women,Skanderborg,H70 Masters programs,Other - Left,0.1301769657810741,13.325058858423844,13.304418850280449,0.129975326624178,Other - Left
4000,2519,85-89,Men,Bornholm,H30 Vocational Education and Training (VET),Other - Right,0.1128845529977684,19.054975964311524,20.31832175709832,0.1203688041124091,Other - Right
4001,11660,45-49,Men,Holbæk,H30 Vocational Education and Training (VET),Æ: Danmarksdemokraterne,0.0867732926017118,78.18473241987225,88.65747684923463,0.0983964636299346,Danmarksdemokraterne (Æ)
4002,14059,45-49,Men,Jammerbugt,H40 Short cycle higher education,Did not vote,0.1,8.87463456577816,31.41425411996737,0.3539780019912613,Did not vote
4003,13537,80-84,Men,Ikast-Brande,H30 Vocational Education and Training (VET),M: Moderaterne,0.0729970473985284,22.47275473362838,16.982779631065736,0.0551642548669204,Moderaterne (M)
4004,24717,30-34,Women,Struer,"H2010 Upper secondary education, General (stx, hf, student courses)",A: Socialdemokratiet,0.1959282764975383,4.15030865268979,3.0981659533618147,0.146258595767842,Socialdemokratiet (A)
4005,13080,75-79,Women,Høje-Taastrup,H30 Vocational Education and Training (VET),Did not vote,0.0490368147638908,27.897135248488645,115.7184510000749,0.2034067009358055,Did not vote
4006,27684,30-34,Women,Vejle,H50 Vocational bachelors educations,M: Moderaterne,0.0535773268923282,60.21379336539605,68.04278179395453,0.0605434429403197,Moderaterne (M)
4007,587,85-89,Women,Aalborg,H1020 Primary school 7th-9th grade,Æ: Danmarksdemokraterne,0.1,86.90686005488044,108.1464994136624,0.1244395429145287,Danmarksdemokraterne (Æ)
4008,810,40-44,Women,Aarhus,H70 Masters programs,F: SF - Socialistisk Folkeparti,0.2280428369090583,630.8017311407535,389.43263023659495,0.140784841575353,Socialistisk Folkeparti (F)
4009,548,65-69,Women,Aalborg,H1030 Primary school 10th grade,A: Socialdemokratiet,0.5561628401579479,467.32417981496405,359.6624297324299,0.4280345144933403,Socialdemokratiet (A)
4010,17172,20-24,Men,Mariagerfjord,H1020 Primary school 7th-9th grade,Did not vote,0.0208059276718732,3.308605395174178,15.991836244078485,0.1005635149843012,Did not vote
4011,561,70-74,Women,Aalborg,H30 Vocational Education and Training (VET),Did not vote,0.0332803433126303,57.20345592908436,200.07327955763145,0.1164004398548307,Did not vote
4012,27413,45-49,Women,Vejen,H50 Vocational bachelors educations,A: Socialdemokratiet,0.1853421260383785,58.50322629678029,53.65233884369725,0.1699741907869719,Socialdemokratiet (A)
4013,23145,50-54,Men,Skive,H30 Vocational Education and Training (VET),Æ: Danmarksdemokraterne,0.1196584976381355,83.87984252461779,151.0119288526148,0.2154255419189371,Danmarksdemokraterne (Æ)
4014,4576,70-74,Men,Faaborg-Midtfyn,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.4708409767714626,368.9889386521411,322.1564751298864,0.4110813456291853,Socialdemokratiet (A)
4015,716,70-74,Men,Aarhus,H50 Vocational bachelors educations,Did not vote,0.0189109106740772,21.990669503867,83.78016833312122,0.0720468869457659,Did not vote
4016,1696,45-49,Women,Assens,H30 Vocational Education and Training (VET),Other - Right,0.165930041202705,70.2879089185285,69.98814793577397,0.165222389588299,Other - Right
4017,1541,40-44,Men,Assens,H30 Vocational Education and Training (VET),Other - Right,0.1777678911089817,81.55512163982418,85.13663107492114,0.1855746035074488,Other - Right
4018,11968,50-54,Men,Holstebro,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.2620421851825476,226.3000868491876,183.95082426976867,0.2130042309259239,Socialdemokratiet (A)
4019,6724,55-59,Women,Frederikshavn,H1020 Primary school 7th-9th grade,Did not vote,0.0381982984363736,5.08366110406402,19.445986808405703,0.1461158783585018,Did not vote
4020,18997,50-54,Men,Næstved,H30 Vocational Education and Training (VET),Other - Right,0.1779467706079666,229.72667453089213,217.77668849650047,0.1686902860139481,Other - Right
4021,27518,25-29,Men,Vejle,H1030 Primary school 10th grade,I: Liberal Alliance,0.1047822397380645,30.61554352109017,19.202128076739736,0.0657196233093796,Liberal Alliance (I)
4022,2419,35-39,Men,Bornholm,H30 Vocational Education and Training (VET),Other - Right,0.1691413076970011,65.97381252293887,71.10831415390749,0.1823049598647829,Other - Right
4023,7559,20-24,Women,Gentofte,"H2020 Upper secondary education, General (hhx, htx)",Other - Left,0.1502273671810162,20.430921936618205,13.877605522232582,0.1020412170752395,Other - Left
4024,12977,25-29,Women,Høje-Taastrup,"H2010 Upper secondary education, General (stx, hf, student courses)",Other - Left,0.3073114270938635,57.06683692950397,52.94578770556021,0.2851191068904731,Other - Left
4025,714,70-74,Men,Aarhus,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.3813421979886806,940.0450597166508,868.7864012916541,0.3524351438548036,Socialdemokratiet (A)
4026,115,75-79,Men,Aabenraa,H30 Vocational Education and Training (VET),Æ: Danmarksdemokraterne,0.1595243377879814,116.65175484130616,137.98420197379275,0.1886970193891847,Danmarksdemokraterne (Æ)
4027,18378,35-39,Men,Nordfyns,H30 Vocational Education and Training (VET),V: Venstre,0.0998833273066359,34.05876702710914,42.16332519693371,0.1236513702222214,Venstre (V)
4028,16853,40-44,Women,Lyngby-Taarbæk,H50 Vocational bachelors educations,Other - Left,0.209244438208611,64.75206777506682,59.58514677833353,0.192547682129942,Other - Left
4029,8565,80-84,Women,Greve,H30 Vocational Education and Training (VET),F: SF - Socialistisk Folkeparti,0.0357178923477804,20.77691636230212,16.571339771574024,0.0284880258310858,Socialistisk Folkeparti (F)
4030,11221,50-54,Women,Hillerød,H50 Vocational bachelors educations,Other - Left,0.1807972590229438,98.20293804936688,102.2057417476156,0.1881666509314269,Other - Left
4031,8784,40-44,Women,Gribskov,H1030 Primary school 10th grade,Other - Right,0.1191384538039315,5.941501215211803,4.931628693824448,0.0988885798446146,Other - Right
4032,388,60-64,Men,Aalborg,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.432064066335699,1285.939852021767,1338.0274946082395,0.449565039360502,Socialdemokratiet (A)
4033,6228,30-34,Men,Frederiksberg,H30 Vocational Education and Training (VET),Other - Left,0.1681301834268817,62.705260772159335,44.82543087959018,0.1201894039378696,Other - Left
4034,816,45-49,Women,Aarhus,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.2381259752292824,382.0893458267432,363.5347094881647,0.2265623424784436,Socialdemokratiet (A)
4035,27617,75-79,Men,Vejle,H1020 Primary school 7th-9th grade,A: Socialdemokratiet,0.4533550315881509,297.96213027881635,258.9366260453668,0.3939769868415132,Socialdemokratiet (A)
4036,15011,75-79,Men,Kolding,H50 Vocational bachelors educations,Other - Right,0.1018336141774139,23.579077641402552,23.76005886546756,0.1026152381418913,Other - Right
4037,19747,55-59,Women,Odense,H1030 Primary school 10th grade,Did not vote,0.1569386555139492,81.71201970671557,228.77801862010884,0.4393982033763672,Did not vote
4038,5514,45-49,Women,Faxe,H50 Vocational bachelors educations,A: Socialdemokratiet,0.2003711178579395,53.29031856084063,51.10732175095255,0.1921630695127564,Socialdemokratiet (A)
4039,7834,80-84,Men,Gladsaxe,H50 Vocational bachelors educations,Other - Left,0.1439583670509395,14.873106144387537,17.674280179367873,0.1710712267311234,Other - Left
4040,808,40-44,Women,Aarhus,H50 Vocational bachelors educations,A: Socialdemokratiet,0.2175463082571994,503.4824248515624,552.6926329989955,0.2388092135397396,Socialdemokratiet (A)
4041,21696,50-54,Men,Rudersdal,H70 Masters programs,Other - Left,0.2470854009380465,179.13101865380838,135.9861739055272,0.1875733111662499,Other - Left
4042,12694,35-39,Women,Hvidovre,"H2010 Upper secondary education, General (stx, hf, student courses)",A: Socialdemokratiet,0.1,3.721859706362154,3.0413467575003974,0.0817157818254544,Socialdemokratiet (A)
4043,10821,80-84,Men,Herning,H1020 Primary school 7th-9th grade,Did not vote,0.0249500057276897,13.376351025421837,43.77031881307264,0.0816418246660456,Did not vote
4044,26245,45-49,Women,Tårnby,H70 Masters programs,M: Moderaterne,0.0647625864532061,16.287615728869866,13.732397998092924,0.0546025659842256,Moderaterne (M)
4045,691,60-64,Men,Aarhus,H1030 Primary school 10th grade,I: Liberal Alliance,0.1,61.039848639208266,71.34098864944353,0.1168760903571743,Liberal Alliance (I)
4046,6472,75-79,Women,Frederiksberg,H50 Vocational bachelors educations,A: Socialdemokratiet,0.3286067281118052,207.52149117572583,199.7765349736975,0.316342722574361,Socialdemokratiet (A)
4047,21366,40-44,Men,Roskilde,H50 Vocational bachelors educations,Other - Left,0.132063970537494,47.26077128305718,46.463882530288856,0.129837170383579,Other - Left
4048,28482,50-54,Men,Vordingborg,H70 Masters programs,M: Moderaterne,0.1741768264359042,14.44523811602605,13.088890311323151,0.1578223465534051,Moderaterne (M)
4049,24446,35-39,Women,Stevns,H30 Vocational Education and Training (VET),Other - Left,0.0909418993704883,18.66691162757297,15.110512921359977,0.0736157524580004,Other - Left
4050,8050,40-44,Men,Glostrup,H30 Vocational Education and Training (VET),Did not vote,0.0275534173939716,6.4024122599083135,28.753620816036488,0.1237440645447579,Did not vote
4051,28174,50-54,Men,Viborg,H40 Short cycle higher education,V: Venstre,0.1372336479296597,41.32339216621735,42.87585032813967,0.1423893112392403,Venstre (V)
4052,3303,30-34,Men,Copenhagen,H70 Masters programs,M: Moderaterne,0.103429229142,1168.5432818307384,1403.8257090269503,0.1242543713972681,Moderaterne (M)
4053,21736,70-74,Men,Rudersdal,H70 Masters programs,Other - Left,0.2241476547705977,95.38501563465164,75.75409799802216,0.1780164661350659,Other - Left
4054,6216,25-29,Men,Frederiksberg,"H2010 Upper secondary education, General (stx, hf, student courses)",Other - Left,0.427674133871804,302.91234624707704,226.0091244028663,0.3190964571885731,Other - Left
4055,8939,40-44,Men,Guldborgsund,H30 Vocational Education and Training (VET),M: Moderaterne,0.0464317444182501,30.55156139019704,27.181288763628523,0.0413096612874394,Moderaterne (M)
4056,14247,65-69,Women,Jammerbugt,H40 Short cycle higher education,A: Socialdemokratiet,0.4864023809181846,17.890830431968116,15.784175842555802,0.4291282475592645,Socialdemokratiet (A)
4057,22860,55-59,Men,Skanderborg,H30 Vocational Education and Training (VET),F: SF - Socialistisk Folkeparti,0.0405317492785294,39.03226941940311,25.790949109427263,0.0267817449128123,Socialistisk Folkeparti (F)
4058,21900,80-84,Women,Rudersdal,H1030 Primary school 10th grade,Other - Right,0.0939827424464661,8.88231134407272,8.671021708668048,0.0917471104564778,Other - Right
4059,23950,85-89,Women,Solrød,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.368675680943582,43.686574368147774,35.399871714581586,0.2987433095510564,Socialdemokratiet (A)
4060,634,30-34,Men,Aarhus,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.1983457349865145,464.7092732269647,408.5356299789239,0.1743698791153078,Socialdemokratiet (A)
4061,2254,25-29,Women,Billund,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.150565941484648,16.069033687983993,13.8132240125571,0.129429131755709,Socialdemokratiet (A)
4062,8799,45-49,Women,Gribskov,H50 Vocational bachelors educations,M: Moderaterne,0.0679783576604812,19.20115419854445,24.272250733728583,0.0859316958002117,Moderaterne (M)
4063,12736,55-59,Women,Hvidovre,H30 Vocational Education and Training (VET),M: Moderaterne,0.1008722685115164,66.77379489025252,68.08997273748689,0.1028605611558591,Moderaterne (M)
4064,8298,20-24,Men,Greve,H30 Vocational Education and Training (VET),V: Venstre,0.1,21.49251968503937,22.2905521089858,0.1037130705735815,Venstre (V)
4065,11988,60-64,Men,Holstebro,H30 Vocational Education and Training (VET),Æ: Danmarksdemokraterne,0.0574644018348066,50.98610370342985,73.68477121026143,0.0830471637244839,Danmarksdemokraterne (Æ)
4066,28637,55-59,Women,Vordingborg,H1030 Primary school 10th grade,V: Venstre,0.0734382657015567,13.210828077929149,8.788755687552321,0.0488562088281833,Venstre (V)
4067,2002,45-49,Women,Ballerup,H90 Not stated,Did not vote,0.1,0.4569468267581475,1.6770898218294985,0.3670207830805546,Did not vote
4068,18659,30-34,Men,Nyborg,H40 Short cycle higher education,Did not vote,0.0250382232873769,1.368670715217284,5.844830376032775,0.1069243072163777,Did not vote
4069,7924,50-54,Women,Gladsaxe,H50 Vocational bachelors educations,F: SF - Socialistisk Folkeparti,0.2637572040300155,144.17528028243353,91.52395070352814,0.1674357857467249,Socialistisk Folkeparti (F)
4070,1907,75-79,Men,Ballerup,H30 Vocational Education and Training (VET),Other - Right,0.0940157983937929,42.35833330818417,39.74887358490448,0.0882240115103089,Other - Right
4071,3178,45-49,Women,Brønderslev,H30 Vocational Education and Training (VET),Did not vote,0.0395206919923139,16.313113533104165,57.0511544850852,0.1382140263804033,Did not vote
4072,27521,25-29,Men,Vejle,H30 Vocational Education and Training (VET),I: Liberal Alliance,0.2818098272718295,269.4231946997104,198.65060940359703,0.2077834983207982,Liberal Alliance (I)
4073,24824,85-89,Women,Struer,H30 Vocational Education and Training (VET),Æ: Danmarksdemokraterne,0.0623763547867146,5.047365705568136,6.693596518092428,0.0827208043893174,Danmarksdemokraterne (Æ)
4074,25664,55-59,Women,Sønderborg,H50 Vocational bachelors educations,F: SF - Socialistisk Folkeparti,0.1941767299164475,115.85723045287423,71.90224165780576,0.1205081642656211,Socialistisk Folkeparti (F)
4075,28446,35-39,Men,Vordingborg,"H2010 Upper secondary education, General (stx, hf, student courses)",Other,0.1,2.697003329633741,0.3624734766206977,0.0134398601825205,Other
4076,3391,75-79,Men,Copenhagen,H30 Vocational Education and Training (VET),Did not vote,0.0353192818234553,81.22297690740558,362.6486364728088,0.1576953946058471,Did not vote
4077,6619,75-79,Men,Frederikshavn,H30 Vocational Education and Training (VET),V: Venstre,0.1108044108861232,88.38054535006913,81.45217219628964,0.1021181745355442,Venstre (V)
4078,18303,70-74,Women,Norddjurs,H30 Vocational Education and Training (VET),V: Venstre,0.0856617783020483,40.007476938188674,36.10507329842072,0.0773061692754811,Venstre (V)
4079,11025,30-34,Men,Hillerød,"H2010 Upper secondary education, General (stx, hf, student courses)",Did not vote,0.0551285176299404,4.482583793368632,15.76159532590179,0.1938420843544302,Did not vote
4080,8873,85-89,Women,Gribskov,H1020 Primary school 7th-9th grade,V: Venstre,0.1,15.676313894888407,13.747355436325744,0.087695076333017,Venstre (V)
4081,14921,30-34,Men,Kolding,H50 Vocational bachelors educations,Æ: Danmarksdemokraterne,0.0847682899065369,32.984096963632695,31.861513605046973,0.0818832792394337,Danmarksdemokraterne (Æ)
4082,14119,75-79,Men,Jammerbugt,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.4603434752795534,241.9781938292994,205.57558557935107,0.3910905276241012,Socialdemokratiet (A)
4083,3274,20-24,Men,Copenhagen,H1030 Primary school 10th grade,V: Venstre,0.0502858449897678,83.50393141116932,75.75703068159719,0.0456206820129469,Venstre (V)
4084,10765,50-54,Men,Herning,H30 Vocational Education and Training (VET),F: SF - Socialistisk Folkeparti,0.0150307688702469,20.43197863801928,14.49224171413952,0.0106612061159681,Socialistisk Folkeparti (F)
4085,12907,65-69,Men,Høje-Taastrup,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.4455756963787327,242.78374518117727,210.39314042639728,0.3861299280511652,Socialdemokratiet (A)
4086,13772,50-54,Men,Ishøj,H1020 Primary school 7th-9th grade,Did not vote,0.0429145008649418,2.74652805535628,12.679184392298742,0.1981122561296678,Did not vote
4087,3403,80-84,Men,Copenhagen,H50 Vocational bachelors educations,Other - Left,0.3411585046197319,152.615175187543,133.3742874093577,0.2981471035982064,Other - Left
4088,20131,20-24,Men,Randers,H1020 Primary school 7th-9th grade,V: Venstre,0.113485866584683,47.055861267403465,56.546504677142,0.1363747025934394,Venstre (V)
4089,6606,70-74,Men,Frederikshavn,H1030 Primary school 10th grade,V: Venstre,0.1,8.894674556213017,8.238156308606866,0.0926189739325811,Venstre (V)
4090,21322,20-24,Men,Roskilde,"H2020 Upper secondary education, General (hhx, htx)",A: Socialdemokratiet,0.0583829854248237,34.76783441658128,30.32828537620052,0.05092798768721,Socialdemokratiet (A)
4091,13464,45-49,Men,Ikast-Brande,H1030 Primary school 10th grade,Did not vote,0.1218089521596125,12.980171853164345,37.02270914693928,0.3474297149771086,Did not vote
4092,3555,80-84,Women,Copenhagen,H1020 Primary school 7th-9th grade,Did not vote,0.0264092005620814,52.21280679251672,241.45477289812712,0.1221276525025346,Did not vote
4093,19202,75-79,Women,Næstved,H50 Vocational bachelors educations,Æ: Danmarksdemokraterne,0.0312651987528835,13.26834388397355,13.784991236137488,0.0324826138494328,Danmarksdemokraterne (Æ)
4094,13619,45-49,Women,Ikast-Brande,H40 Short cycle higher education,A: Socialdemokratiet,0.1,8.807815275310835,6.044526157452967,0.0686268497750669,Socialdemokratiet (A)
4095,21658,35-39,Men,Rudersdal,H1020 Primary school 7th-9th grade,V: Venstre,0.1530547882117164,7.486569758224137,5.923372416031135,0.1210969161996855,Venstre (V)
4096,19797,80-84,Women,Odense,H1020 Primary school 7th-9th grade,Æ: Danmarksdemokraterne,0.0748407147841698,105.42998964421312,93.28990129596136,0.0662229306736693,Danmarksdemokraterne (Æ)
4097,15258,45-49,Men,Køge,H70 Masters programs,A: Socialdemokratiet,0.1090072596059063,15.100637847935438,14.599869731540602,0.105392355347165,Socialdemokratiet (A)
4098,11181,30-34,Women,Hillerød,H50 Vocational bachelors educations,Did not vote,0.0162910102234712,7.5232543946462895,32.44378240408812,0.0702544355284861,Did not vote
4099,1917,80-84,Men,Ballerup,H30 Vocational Education and Training (VET),V: Venstre,0.1265557466120109,48.529937895421824,40.56936412088723,0.1057962649150178,Venstre (V)
4100,3555,80-84,Women,Copenhagen,H1020 Primary school 7th-9th grade,A: Socialdemokratiet,0.4388503543174653,867.6373488451937,787.0826782188221,0.3981058591740026,Socialdemokratiet (A)
4101,8910,25-29,Men,Guldborgsund,H50 Vocational bachelors educations,M: Moderaterne,0.1337936959349472,12.30506877658638,12.278051964459372,0.1334999406368272,Moderaterne (M)
4102,11839,60-64,Women,Holbæk,H30 Vocational Education and Training (VET),V: Venstre,0.1123351616221654,120.90915689831463,127.57313042289384,0.1185265747635126,Venstre (V)
4103,4395,55-59,Women,Esbjerg,H30 Vocational Education and Training (VET),Did not vote,0.0422957194720509,71.1671392849981,295.3623877990244,0.1755383850250683,Did not vote
4104,215,50-54,Women,Aabenraa,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.2821606042856554,194.56564404577404,157.5014786688533,0.2284098645217789,Socialdemokratiet (A)
4105,11402,65-69,Men,Hjørring,H50 Vocational bachelors educations,A: Socialdemokratiet,0.397298470604312,72.73208148399758,70.86646854857956,0.3871075733983208,Socialdemokratiet (A)
4106,4357,35-39,Women,Esbjerg,H50 Vocational bachelors educations,Other - Left,0.1523192956639865,158.4709751828898,119.4769456431985,0.1148389740610451,Other - Left
4107,19792,75-79,Women,Odense,H50 Vocational bachelors educations,F: SF - Socialistisk Folkeparti,0.178934503688659,143.08439457135682,96.8391362004548,0.1211023943287214,Socialistisk Folkeparti (F)
4108,14502,45-49,Women,Kalundborg,H1030 Primary school 10th grade,Did not vote,0.1640503674624762,15.35912286500496,44.14335731293185,0.4714939812555187,Did not vote
4109,27226,25-29,Men,Vejen,"H2010 Upper secondary education, General (stx, hf, student courses)",M: Moderaterne,0.1282005067914031,5.875577091281619,4.6723725265873135,0.1019475221788068,Moderaterne (M)
4110,10765,50-54,Men,Herning,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.2372164841037491,322.45869640028667,238.9499943724784,0.1757833737294721,Socialdemokratiet (A)
4111,16054,80-84,Women,Lejre,H1030 Primary school 10th grade,V: Venstre,0.1030891396361667,1.8162942578698944,1.518906869712632,0.0862100409708803,Venstre (V)
4112,12816,20-24,Men,Høje-Taastrup,H30 Vocational Education and Training (VET),Did not vote,0.1,28.460498960498963,106.9023035781288,0.3756164068890753,Did not vote
4113,8473,30-34,Women,Greve,H70 Masters programs,V: Venstre,0.1634557668050479,42.67320276260902,50.897303475321074,0.1949574259553231,Venstre (V)
4114,12056,20-24,Women,Holstebro,"H2010 Upper secondary education, General (stx, hf, student courses)",Other - Right,0.1507016208806363,102.14290105357676,93.5833922688246,0.1380729229045763,Other - Right
4115,25377,65-69,Women,Syddjurs,H1030 Primary school 10th grade,M: Moderaterne,0.0147348393089064,3.279554234753757,2.576001870891777,0.0115738209860349,Moderaterne (M)
4116,378,55-59,Men,Aalborg,H30 Vocational Education and Training (VET),V: Venstre,0.1360983290611341,383.442532061922,356.4690133782474,0.1265244020322082,Venstre (V)
4117,23641,75-79,Women,Slagelse,H70 Masters programs,F: SF - Socialistisk Folkeparti,0.1006708292743216,4.9633358142371335,4.7917149103132255,0.0971898601508402,Socialistisk Folkeparti (F)
4118,14208,45-49,Women,Jammerbugt,H50 Vocational bachelors educations,Did not vote,0.0233779861390304,6.940987760126777,29.238701557340395,0.098479061389134,Did not vote
4119,25161,30-34,Men,Syddjurs,H30 Vocational Education and Training (VET),M: Moderaterne,0.1094916248726883,42.32563441978982,43.263075468389744,0.1119166787446645,Moderaterne (M)
4120,14970,55-59,Men,Kolding,H40 Short cycle higher education,M: Moderaterne,0.1335231744551486,33.18138671649927,35.87084138919125,0.1443456433446873,Moderaterne (M)
4121,22155,55-59,Women,Rødovre,H60 Bachelors programs,Other - Left,0.1724505247327356,3.373661910722128,3.7313804702641535,0.1907359234870098,Other - Left
4122,9211,25-29,Men,Haderslev,"H2020 Upper secondary education, General (hhx, htx)",V: Venstre,0.1204811971005776,6.362287434834524,8.101255298484388,0.1534116379330451,Venstre (V)
4123,20246,75-79,Men,Randers,H30 Vocational Education and Training (VET),Did not vote,0.0404156861176691,44.47460234454389,163.66491794999416,0.1487282539616124,Did not vote
4124,25842,70-74,Men,Thisted,H30 Vocational Education and Training (VET),V: Venstre,0.0849291858190079,65.64269269084193,80.30079798472427,0.1038939920636548,Venstre (V)
4125,13943,60-64,Women,Ishøj,H30 Vocational Education and Training (VET),Did not vote,0.0544143117752251,13.581812219096191,57.25843532586989,0.2294007825555684,Did not vote
4126,3968,65-69,Men,Egedal,H40 Short cycle higher education,I: Liberal Alliance,0.0621122769414793,4.797482900474757,4.220617613746306,0.0546436903533629,Liberal Alliance (I)
4127,3498,50-54,Women,Copenhagen,H70 Masters programs,Did not vote,0.0175969656564696,90.40748738726512,429.46245134651497,0.0835908200248515,Did not vote
4128,12989,30-34,Women,Høje-Taastrup,H30 Vocational Education and Training (VET),F: SF - Socialistisk Folkeparti,0.0535409312775541,21.89601002038307,20.58871229631984,0.0503442786664978,Socialistisk Folkeparti (F)
4129,14602,20-24,Men,Kerteminde,H30 Vocational Education and Training (VET),Other - Right,0.1,8.689655172413794,7.950886156403218,0.0914982930697195,Other - Right
4130,9120,55-59,Women,Guldborgsund,H50 Vocational bachelors educations,A: Socialdemokratiet,0.285420243818093,143.11276832443272,133.3325096376903,0.265914759774588,Socialdemokratiet (A)
4131,15414,50-54,Women,Køge,H30 Vocational Education and Training (VET),Other - Left,0.0849976903626657,83.77047208491328,53.51733837173229,0.0543013551522499,Other - Left
4132,3291,25-29,Men,Copenhagen,H60 Bachelors programs,Other - Right,0.0670850011861847,373.74822390281776,298.7498168548635,0.0536233499889279,Other - Right
4133,4321,20-24,Women,Esbjerg,H1030 Primary school 10th grade,Did not vote,0.1362305491150666,44.33248155830445,140.52310204406567,0.4318174548753544,Did not vote
4134,8114,70-74,Men,Glostrup,H70 Masters programs,M: Moderaterne,0.1580904649169751,3.574620804482255,2.8988169936702897,0.1282025007139016,Moderaterne (M)
4135,22361,20-24,Women,,"H2010 Upper secondary education, General (stx, hf, student courses)",Other - Right,0.1,1.0,1.0,0.1,Other - Right
4136,321,25-29,Men,Aalborg,H70 Masters programs,Did not vote,0.0199294810991488,38.67752235716418,167.7490306934066,0.0864365381456638,Did not vote
4137,17319,20-24,Women,Mariagerfjord,"H2010 Upper secondary education, General (stx, hf, student courses)",Other - Right,0.1759918542531085,53.51536574889749,43.31456584378013,0.1424452706683084,Other - Right
4138,18293,65-69,Women,Norddjurs,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.4990474523881407,253.97473079970024,211.2730742452817,0.4151408651102025,Socialdemokratiet (A)
4139,21722,65-69,Men,Rudersdal,H30 Vocational Education and Training (VET),Other - Left,0.05570170263246,19.47551462084116,15.189363052333585,0.0434429282301049,Other - Left
4140,26885,75-79,Women,Vallensbæk,H30 Vocational Education and Training (VET),M: Moderaterne,0.0608765218813175,11.74975183154142,11.855100782501545,0.0614223442791218,Moderaterne (M)
4141,361,45-49,Men,Aalborg,H60 Bachelors programs,Other - Right,0.1497088493375168,19.04734975209955,12.769864826208876,0.1003689119068457,Other - Right
4142,2919,65-69,Women,Brøndby,H1030 Primary school 10th grade,A: Socialdemokratiet,0.5532927038770412,107.14585558939932,67.38603418040877,0.347976138228886,Socialdemokratiet (A)
4143,25035,40-44,Women,Svendborg,H30 Vocational Education and Training (VET),V: Venstre,0.0974987437780305,40.44821334937407,42.787540504347454,0.1031375950401535,Venstre (V)
4144,13487,55-59,Men,Ikast-Brande,H30 Vocational Education and Training (VET),A: Socialdemokratiet,0.2482389165221282,164.72827400717887,121.06699230567028,0.1824431123174562,Socialdemokratiet (A)
4145,18006,70-74,Women,Morsø,H1030 Primary school 10th grade,Did not vote,0.1,5.543081312410842,19.261932756921823,0.347495042401683,Did not vote
4146,18850,50-54,Women,Nyborg,H50 Vocational bachelors educations,Did not vote,0.0199393869049661,5.068402252319498,21.912635392542324,0.0862055719826505,Did not vote
4147,26786,25-29,Women,Vallensbæk,H1020 Primary school 7th-9th grade,M: Moderaterne,0.1677245485974449,4.893423323061,5.172334294208697,0.1772843625857756,Moderaterne (M)
4148,28647,60-64,Women,Vordingborg,H1030 Primary school 10th grade,Æ: Danmarksdemokraterne,0.1,25.45833333333334,24.09800930920189,0.0946566650443282,Danmarksdemokraterne (Æ)
4149,19687,25-29,Women,Odense,"H2010 Upper secondary education, General (stx, hf, student courses)",Other - Left,0.3258622207584734,450.32238368196266,391.0989784669106,0.2830069884991652,Other - Left
4150,4381,50-54,Women,Esbjerg,H1020 Primary school 7th-9th grade,V: Venstre,0.1193720347689231,21.13402269770801,23.838273895920658,0.1346465507791643,Venstre (V)
4151,24841,20-24,Men,Svendborg,"H2010 Upper secondary education, General (stx, hf, student courses)",Did not vote,0.0455892691982466,19.20823630741879,75.45953660691913,0.1790973972253296,Did not vote
4152,608,20-24,Men,Aarhus,H1020 Primary school 7th-9th grade,A: Socialdemokratiet,0.2259560915373891,201.74406145346143,182.2713539053128,0.2041463943521004,Socialdemokratiet (A)
4153,3528,65-69,Women,Copenhagen,H50 Vocational bachelors educations,A: Socialdemokratiet,0.3481322580280285,1035.636562184496,946.5271118297017,0.3181778557826928,Socialdemokratiet (A)
4154,2129,35-39,Men,Billund,H30 Vocational Education and Training (VET),Did not vote,0.0363965946178831,12.183179251613764,44.93818643846122,0.1342504219041905,Did not vote
4155,23597,55-59,Women,Slagelse,H30 Vocational Education and Training (VET),I: Liberal Alliance,0.0420445723632557,52.793036136484176,31.44501556716198,0.025042928560867,Liberal Alliance (I)
